id,paragraph_1,paragraph_2,kg_1,kg_2,kea_similarity,transe_similarity,rotate_similarity,wl_kernel_similarity,aa_kea_similarity,snea_bert_alpha_0.0,snea_bert_alpha_0.1,snea_bert_alpha_0.2,snea_bert_alpha_0.3,snea_bert_alpha_0.4,snea_bert_alpha_0.5,snea_bert_alpha_0.6,snea_bert_alpha_0.7,snea_bert_alpha_0.8,snea_bert_alpha_0.9,snea_bert_alpha_1.0_SNEA_alone,kea_bert_similarity,semantic_wl_similarity,label,perturbation_type
110,the man is slicing a fish open .,a man is slicing a potato .,"[[""man"", ""is_slicing"", ""fish""]]","[[""man"", ""is_slicing"", ""potato""]]",0.0833333333333333,0.626909077167511,0.773028552532196,0.0833333333333333,0.0833333333333333,0.6981731440231457,0.6366891629541644,0.5752051818851833,0.513721200816202,0.4522372197472207,0.3907532386782395,0.3292692576092583,0.267785276540277,0.2063012954712957,0.1448173144023145,0.0833333333333333,0.7425917944815231,0.8539634526091345,0,dissimilar
111,the ministry of defence is facing a 20m compensation claim from hundreds of kenyan women who claim they were raped by british soldiers .,hundreds of kenyan women claiming they were attacked and raped by british soldiers were granted government legal aid wednesday to pursue their case against the ministry of defense .,"[[""Ministry_of_Defence"", ""facing_compensation_claim_from"", ""Kenyan_Women""], [""Kenyan_Women"", ""number"", ""hundreds""], [""Kenyan_Women"", ""claim"", ""rape_by_British_Soldiers""], [""British_Soldiers"", ""alleged_to_have_raped"", ""Kenyan_Women""], [""Ministry_of_Defence"", ""compensation_claim_amount"", ""20m""]]","[[""Kenyan_Women"", ""number"", ""hundreds""], [""Kenyan_Women"", ""claim"", ""attack_and_rape_by_British_Soldiers""], [""British_Soldiers"", ""alleged_to_have_attacked_and_raped"", ""Kenyan_Women""], [""Kenyan_Women"", ""granted"", ""Government_Legal_Aid""], [""Government_Legal_Aid"", ""purpose"", ""pursue_case_against_Ministry_of_Defense""], [""Ministry_of_Defense"", ""defendant_in"", ""case_brought_by_Kenyan_Women""], [""Kenyan_Women"", ""received_Government_Legal_Aid_on"", ""Wednesday""]]",0.6429306248420497,0.1051743999123573,0.5684407949447632,0.2948459875572344,0.6014065304058601,0.914346515458175,0.8830525169529435,0.8517585184477121,0.8204645199424806,0.7891705214372491,0.7578765229320176,0.7265825244267861,0.6952885259215547,0.663994527416323,0.6327005289110916,0.6014065304058601,0.8278405782836198,0.8605344818437619,1,similar
112,there must be a balance as a whole .,the whole must be in balance .,[],[],,,,,,,,,,,,,,,,,,,1,similar
113,"thank you , commissioner .","thank you , commissioner .",[],[],,,,,,,,,,,,,,,,,,,1,similar
114,""" we have found the smoking gun , "" investigating board member scott hubbard said .",""" we have found the smoking gun , "" said hubbard , director of nasa 's ames research center in california .","[[""investigating_board"", ""member"", ""Scott_Hubbard""], [""Scott_Hubbard"", ""said"", ""smoking_gun""]]","[[""Hubbard"", ""director_of"", ""NASA_Ames_Research_Center""], [""NASA_Ames_Research_Center"", ""located_in"", ""California""], [""Hubbard"", ""said"", ""smoking_gun""]]",0.3888888888888889,0.0622193962335586,0.2354910671710968,0.2886751345948128,0.3888888888888889,0.8069429566682389,0.7651375498903039,0.7233321431123689,0.6815267363344338,0.6397213295564989,0.5979159227785639,0.556110516000629,0.5143051092226939,0.4724997024447588,0.4306942956668239,0.3888888888888889,0.7049947540970473,0.6699389221766159,1,similar
115,a cat is jumping into a box .,a young man is talking to a leaf .,"[[""cat"", ""jumping_into"", ""box""]]","[[""young_man"", ""talking_to"", ""leaf""]]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.082072263684839,0.3817238951154502,0,dissimilar
116,two foxes are eating from a plate on a brick patio .,foxes are eating from a plate .,"[[""two_foxes"", ""eating_from"", ""plate""], [""plate"", ""located_on"", ""brick_patio""], [""brick_patio"", ""has"", ""two_foxes""]]","[[""foxes"", ""eating_from"", ""plate""]]",0.1360827634879543,0.4737607836723327,0.6233872175216675,0.0680413817439771,0.1360827634879543,0.6938132098155807,0.6380401651828181,0.5822671205500554,0.5264940759172928,0.4707210312845302,0.4149479866517675,0.3591749420190048,0.3034018973862423,0.2476288527534795,0.1918558081207169,0.1360827634879543,0.7117823956711367,0.7940704294486907,0,dissimilar
117,make out of components ( in an improvising manner ),make out of components ( often in an improvising manner ) .,"[[""components"", ""used_to_make"", ""something""], [""something"", ""made_in"", ""improvising_manner""]]","[[""components"", ""used_to_make"", ""something""], [""something"", ""made_in"", ""improvising_manner""], [""something"", ""made_frequently_in"", ""improvising_manner""]]",1.0,1.0,1.0,1.0,1.0,0.99999999881288,0.999999998931592,0.999999999050304,0.999999999169016,0.999999999287728,0.99999999940644,0.999999999525152,0.999999999643864,0.999999999762576,0.999999999881288,1.0,0.9999999821186047,0.9408823458045692,1,similar
118,""" frank quattrone is innocent , "" keker said in a statement .",quattrone lawyer john w. keker said his client is innocent .,"[[""Frank_Quattrone"", ""status"", ""innocent""], [""Keker"", ""made_statement_about"", ""Frank_Quattrone""]]","[[""Quattrone"", ""represented_by"", ""John_W._Keker""], [""John_W._Keker"", ""said_about_client"", ""innocent""], [""Quattrone"", ""status"", ""innocent""]]",1.0,0.0535631515085697,0.3611099123954773,0.3333333333333333,1.0,0.8197096020376339,0.8377386418338705,0.8557676816301072,0.8737967214263436,0.8918257612225804,0.909854801018817,0.9278838408150536,0.9459128806112902,0.9639419204075268,0.9819709602037634,1.0,0.7904745297062459,0.8053592939515237,1,similar
119,forcefully request,request urgently and forcefully .,[],[],,,,,,,,,,,,,,,,,,,1,similar
120,a woman is deboning a fish .,a man catches a fish .,"[[""woman"", ""deboning"", ""fish""]]","[[""man"", ""catches"", ""fish""]]",0.5,0.209926575422287,0.4372510313987732,0.5,0.5,0.6345141001154304,0.6210626901038875,0.6076112800923443,0.5941598700808013,0.5807084600692582,0.5672570500577152,0.5538056400461722,0.5403542300346291,0.5269028200230861,0.513451410011543,0.5,0.5426376750519445,0.6312698911187629,0,dissimilar
121,the little boy is singing and playing the guitar .,a baby is playing a guitar .,"[[""little_boy"", ""is_singing"", ""song""], [""little_boy"", ""playing"", ""guitar""]]","[[""baby"", ""playing"", ""guitar""]]",0.408248290463863,0.1569138765335083,0.5928062200546265,0.408248290463863,0.408248290463863,0.7220069268969154,0.6906310632536101,0.6592551996103049,0.6278793359669996,0.5965034723236944,0.5651276086803891,0.5337517450370839,0.5023758813937788,0.4710000177504735,0.4396241541071682,0.408248290463863,0.7243000282699035,0.7521566045679843,0,dissimilar
122,"a process of development , increase or advancement",a process of becoming larger or longer or more numerous or more important .,"[[""process"", ""of"", ""development""], [""process"", ""of"", ""increase""], [""process"", ""of"", ""advancement""]]","[[""process"", ""of"", ""becoming_larger""], [""process"", ""of"", ""becoming_longer""], [""process"", ""of"", ""becoming_more_numerous""], [""process"", ""of"", ""becoming_more_important""]]",0.0481125224324688,0.496275931596756,0.8128577470779419,0.0372677996249964,0.0481125224324688,0.6349793106462714,0.5762926318248912,0.5176059530035109,0.4589192741821306,0.4002325953607504,0.3415459165393701,0.2828592377179899,0.2241725588966096,0.1654858800752293,0.106799201253849,0.0481125224324688,0.6538463240232709,0.7297511954086131,0,dissimilar
123,"decree , issue an order",issue an order .,"[[""decree"", ""means"", ""issue_an_order""]]","[[""issue"", ""means"", ""an_order""]]",0.5,0.0,0.0,0.0,0.5,0.5259947499508847,0.5233952749557963,0.5207957999607078,0.5181963249656193,0.5155968499705308,0.5129973749754424,0.5103978999803539,0.5077984249852654,0.5051989499901769,0.5025994749950885,0.5,0.6437047445264731,0.7794489106521711,1,similar
124,"also missing is al larsen , 31 , of fort worth , texas , who was in another vehicle swept off the turnpike .","the other victim recovered tuesday morning was al larsen , 31 , of fort worth , texas .","[[""Al_Larsen"", ""age"", ""31""], [""Al_Larsen"", ""from"", ""Fort_Worth""], [""Al_Larsen"", ""from"", ""Texas""], [""Al_Larsen"", ""involved_in"", ""vehicle_accident""], [""vehicle_accident"", ""occurred_on"", ""turnpike""]]","[[""Al_Larsen"", ""age"", ""31""], [""Al_Larsen"", ""from"", ""Fort_Worth""], [""Al_Larsen"", ""from"", ""Texas""], [""Al_Larsen"", ""recovered_on"", ""Tuesday""], [""Al_Larsen"", ""status"", ""victim""]]",0.5781515884776753,0.3491068184375763,0.7409030199050903,0.5277777777777778,0.5781515884776753,0.9262397182680174,0.8914309052889833,0.8566220923099491,0.8218132793309147,0.7870044663518806,0.7521956533728464,0.7173868403938122,0.682578027414778,0.6477692144357438,0.6129604014567095,0.5781515884776753,0.8317050832951114,0.8257566603151307,0,dissimilar
125,a woman is carrying a boy .,a woman is carrying her baby .,"[[""woman"", ""carrying"", ""boy""]]","[[""woman"", ""carrying"", ""baby""], [""baby"", ""belongs_to"", ""woman""]]",0.0833333333333333,0.6101505160331726,0.6696441769599915,0.0833333333333333,0.0833333333333333,0.8227756032841715,0.7488313762890877,0.674887149294004,0.6009429222989201,0.5269986953038363,0.4530544683087524,0.3791102413136686,0.3051660143185848,0.2312217873235009,0.1572775603284171,0.0833333333333333,0.8170355836489911,0.8064256496374376,0,dissimilar
126,"us special forces troops are training colombian soldiers at military bases in the region to protect the pipeline , which transports crude from colombia 's second-biggest oil field .",u.s. special forces troops are training colombian soldiers at military bases in the region to protect the pipeline .,"[[""US_Special_Forces"", ""training"", ""Colombian_Soldiers""], [""US_Special_Forces"", ""located_at"", ""Military_Bases""], [""Military_Bases"", ""located_in"", ""The_Region""], [""Colombian_Soldiers"", ""trained_by"", ""US_Special_Forces""], [""Pipeline"", ""transports"", ""Crude""], [""Crude"", ""from"", ""Colombia_Second_Biggest_Oil_Field""], [""Pipeline"", ""protected_by"", ""US_Special_Forces""], [""Colombia_Second_Biggest_Oil_Field"", ""located_in"", ""Colombia""]]","[[""US_Special_Forces"", ""training"", ""Colombian_Soldiers""], [""US_Special_Forces"", ""located_at"", ""Military_Bases""], [""Military_Bases"", ""located_in"", ""The_Region""], [""Colombian_Soldiers"", ""trained_by"", ""US_Special_Forces""], [""Pipeline"", ""protected_by"", ""US_Special_Forces""]]",0.4507489358552088,0.2037394344806671,0.7779330611228943,0.5533985905294664,0.6363961030678927,0.8968721209247087,0.8708245191390271,0.8447769173533456,0.8187293155676638,0.7926817137819823,0.7666341119963007,0.7405865102106192,0.7145389084249375,0.688491306639256,0.6624437048535744,0.6363961030678927,0.8778487993718846,0.9721787252146528,1,similar
127,"( cause to ) move through a space , circuit or system , usu. returning to the starting point",move in circles .,"[[""space"", ""part_of"", ""system""], [""circuit"", ""part_of"", ""system""], [""system"", ""has_starting_point"", ""starting_point""]]","[[""circles"", ""shape_of_motion"", ""move""]]",0.0,0.0,0.033443346619606,0.0,0.0,0.2649258489242568,0.2384332640318311,0.2119406791394054,0.1854480942469797,0.158955509354554,0.1324629244621284,0.1059703395697027,0.079477754677277,0.0529851697848513,0.0264925848924256,0.0,0.2586451738405849,0.2828034747849245,1,similar
128,supply or furnish with something needed or wanted,give something useful or necessary to .,"[[""something"", ""needed_or_wanted_by"", ""something""], [""something"", ""supplied_with"", ""something_needed_or_wanted""]]","[[""something"", ""given_to"", ""something""], [""something"", ""useful_or_necessary_for"", ""something""]]",0.1178511301977579,0.7062344551086426,0.4734364151954651,0.1178511301977579,0.1178511301977579,0.7310831457995233,0.6697599442393468,0.6084367426791703,0.5471135411189937,0.4857903395588171,0.4244671379986406,0.3631439364384641,0.3018207348782875,0.2404975333181109,0.1791743317579344,0.1178511301977579,0.7081930671919319,0.5724691739729342,0,dissimilar
129,the act of coming to rest after a voyage .,the act of coming to land after a voyage .,"[[""act"", ""comes_after"", ""voyage""], [""act"", ""results_in"", ""rest""]]","[[""act"", ""comes_after"", ""voyage""], [""act"", ""results_in"", ""land""]]",0.3888888888888889,0.8770579695701599,0.8435432314872742,0.3888888888888889,0.3888888888888889,0.8378630692581787,0.7929656512212496,0.7480682331843207,0.7031708151473918,0.6582733971104627,0.6133759790735338,0.5684785610366048,0.5235811429996758,0.4786837249627468,0.4337863069258179,0.3888888888888889,0.8144043237882927,0.849091911379995,1,similar
130,the man played his guitar .,a man is playing a guitar .,"[[""man"", ""played"", ""guitar""]]","[[""man"", ""playing"", ""guitar""]]",1.0,0.9999999403953552,0.9999998211860656,1.0,1.0,0.9288719970962124,0.935984797386591,0.9430975976769698,0.9502103979673486,0.9573231982577274,0.964435998548106,0.9715487988384848,0.9786615991288636,0.9857743994192424,0.9928871997096212,1.0,0.9336261271373664,0.9587160601096564,1,similar
131,the man talked to a girl over the internet camera .,a teenager talks to a girl over a webcam .,"[[""man"", ""talks_to"", ""girl""], [""man"", ""uses"", ""internet_camera""]]","[[""teenager"", ""talks_to"", ""girl""], [""teenager"", ""uses"", ""webcam""]]",0.6666666666666666,0.0646948814392089,0.388400673866272,0.3333333333333333,0.6666666666666666,0.6975443863968339,0.6944566144238172,0.6913688424508004,0.6882810704777836,0.6851932985047671,0.6821055265317503,0.6790177545587335,0.6759299825857168,0.6728422106127001,0.6697544386396833,0.6666666666666666,0.7749744858011851,0.7691310496219493,0,dissimilar
132,render one language in another language,restate ( words ) from one language into another language .,"[[""language"", ""rendered_in"", ""another_language""]]","[[""words"", ""restated_from"", ""one_language""], [""words"", ""restated_in"", ""another_language""], [""one_language"", ""translated_to"", ""another_language""]]",1.0,0.3875249028205871,0.2858697772026062,0.408248290463863,0.5400617248673216,0.805715202706191,0.779149854922304,0.7525845071384172,0.7260191593545301,0.6994538115706432,0.6728884637867563,0.6463231160028694,0.6197577682189824,0.5931924204350956,0.5666270726512086,0.5400617248673216,0.7350491092752187,0.6451605424063644,1,similar
133,a man is playing an electronic keyboard .,a man is playing a flute .,"[[""man"", ""playing"", ""electronic_keyboard""]]","[[""man"", ""playing"", ""flute""]]",0.0833333333333333,0.7768929600715637,0.756883442401886,0.0833333333333333,0.0833333333333333,0.4516998675996714,0.4148632141730377,0.3780265607464038,0.34118990731977,0.3043532538931361,0.2675166004665024,0.2306799470398685,0.1938432936132347,0.1570066401866009,0.1201699867599671,0.0833333333333333,0.6236646813613257,0.6640950308888913,0,dissimilar
134,this tendency extends deeper than headscarves .,this tendency goes well beyond simple .,"[[""tendency"", ""extends_deeper_than"", ""headscarves""]]","[[""tendency"", ""goes_beyond"", ""simple""]]",0.0833333333333333,0.417843759059906,0.2273714542388916,0.0833333333333333,0.0833333333333333,0.5826152119053191,0.5326870240481205,0.4827588361909219,0.4328306483337233,0.3829024604765247,0.3329742726193262,0.2830460847621276,0.233117896904929,0.1831897090477304,0.1332615211905319,0.0833333333333333,0.5899751399279687,0.5960603829116261,0,dissimilar
135,a man is playing a guitar .,someone is handling a bun .,"[[""man"", ""playing"", ""guitar""]]","[[""someone"", ""handling"", ""bun""]]",0.0,0.0,0.0,0.0,0.0,0.0644028367919732,0.0579625531127759,0.0515222694335785,0.0450819857543812,0.0386417020751839,0.0322014183959866,0.0257611347167892,0.0193208510375919,0.0128805673583946,0.0064402836791973,0.0,0.1725733252634247,0.41086212409645,0,dissimilar
136,( medicine ) the capacity of an organism to defend against disease .,( medicine ) the condition in which an organism can resist disease .,"[[""organism"", ""has_capacity"", ""defend_against_disease""], [""organism"", ""defend_against"", ""disease""]]","[[""organism"", ""has_condition"", ""resist_disease""], [""organism"", ""resist"", ""disease""]]",1.0,0.530408501625061,0.5606598854064941,0.3888888888888889,1.0,0.8664513019216655,0.8798061717294989,0.8931610415373326,0.9065159113451656,0.9198707811529994,0.9332256509608328,0.9465805207686662,0.9599353905764996,0.9732902603843332,0.9866451301921666,1.0,0.7989648447292205,0.7940496981059472,1,similar
137,putin 's russia has already lost 12 leading journalists to murder in the past six years .,"putin 's russia has already lost 12 prominent journalists , murdered in the last six years .","[[""Putin"", ""leader_of"", ""Russia""], [""Russia"", ""lost"", ""12_leading_journalists""], [""12_leading_journalists"", ""died_by"", ""murder""], [""12_leading_journalists"", ""died_in"", ""past_six_years""]]","[[""Putin"", ""leader_of"", ""Russia""], [""Russia"", ""lost"", ""12_prominent_journalists""], [""12_prominent_journalists"", ""died_by"", ""murder""], [""12_prominent_journalists"", ""died_in"", ""last_six_years""]]",1.0,0.5739225745201111,0.4630676209926605,0.3,1.0,0.9823260866045628,0.9840934779441064,0.9858608692836504,0.987628260623194,0.9893956519627376,0.9911630433022812,0.9929304346418252,0.9946978259813688,0.9964652173209124,0.9982326086604564,1.0,0.9780409874300154,0.9762968929318534,1,similar
138,a small dog is chasing a yoga ball .,a dog is chasing a ball .,"[[""small_dog"", ""chasing"", ""yoga_ball""]]","[[""dog"", ""chasing"", ""ball""]]",0.0833333333333333,0.0,0.0,0.0,0.0833333333333333,0.761711963871687,0.6938741008178516,0.6260362377640164,0.558198374710181,0.4903605116563455,0.4225226486025102,0.3546847855486748,0.2868469224948395,0.219009059441004,0.1511711963871687,0.0833333333333333,0.7716101137958269,0.7769958915004762,1,similar
139,van orden report ( a5-0241 / 2000 ),report van orden ( a5-0241 / 2000 ),"[[""van_orden_report"", ""identified_by"", ""a5-0241_2000""]]","[[""report_van_orden"", ""identified_by"", ""a5-0241_2000""]]",1.0,0.7681768536567688,0.8274970054626465,0.5,1.0,0.9811964025340842,0.983076762280676,0.9849571220272676,0.986837481773859,0.9887178415204504,0.990598201267042,0.9924785610136336,0.9943589207602253,0.9962392805068168,0.9981196402534084,1.0,0.9827601616082478,0.9957847495079504,1,similar
140,a girl is dancing in a cage .,a onion is being chopped .,"[[""girl"", ""dancing_in"", ""cage""]]",[],,,,,,,,,,,,,,,,,,,0,dissimilar
141,a man is paddling a canoe .,a man is playing a harp .,"[[""man"", ""paddling"", ""canoe""]]","[[""man"", ""playing"", ""harp""]]",0.0833333333333333,0.4885811507701874,0.3036998510360718,0.0833333333333333,0.0833333333333333,0.2151739780663109,0.2019899135930132,0.1888058491197154,0.1756217846464176,0.1624377201731199,0.1492536556998221,0.1360695912265243,0.1228855267532266,0.1097014622799288,0.096517397806631,0.0833333333333333,0.3457116355558401,0.4540977925427961,0,dissimilar
142,"the standards are scarcely comparable , let alone transferable .",the norms are scarcely comparable and again less transférables .,"[[""standards"", ""comparable"", ""false""], [""standards"", ""transferable"", ""false""]]","[[""norms"", ""comparable"", ""false""], [""norms"", ""transférables"", ""false""]]",0.5,0.5987298488616943,0.6006336212158203,0.5,0.5,0.7785453023336291,0.7506907721002662,0.7228362418669033,0.6949817116335403,0.6671271814001773,0.6392726511668145,0.6114181209334517,0.5835635907000887,0.5557090604667259,0.5278545302333629,0.5,0.8222380636019375,0.6366576414034575,1,similar
143,a man is cutting paper with a sword .,a woman is cutting a tomato .,"[[""man"", ""cutting"", ""paper""], [""man"", ""using"", ""sword""], [""sword"", ""used_for"", ""cutting_paper""]]",[],,,,,,,,,,,,,,,,,,,0,dissimilar
144,"the s & p / tsx composite rose 87.74 points on the week , while the tsx venture exchange composite gained 44.49 points .","on the week , the dow jones industrial average rose 11.56 points , while the nasdaq stock market gained 39.42 points .","[[""S_&_P_/TSX_Composite"", ""rose"", ""87.74_points""], [""TSX_Venture_Exchange_Composite"", ""gained"", ""44.49_points""]]","[[""Dow_Jones_Industrial_Average"", ""rose"", ""11.56_points""], [""Nasdaq_Stock_Market"", ""gained"", ""39.42_points""]]",0.0680413817439771,0.0,0.0,0.0,0.408248290463863,0.7075546736262113,0.6776240353099765,0.6476933969937416,0.6177627586775067,0.587832120361272,0.5579014820450372,0.5279708437288023,0.4980402054125675,0.4681095670963326,0.4381789287800978,0.408248290463863,0.6991583729219628,0.7036712465458264,0,dissimilar
145,amendment no 7 proposes certain changes in the references to paragraphs .,amendment 7 proposes certain modifications in the references to paragraphs .,"[[""amendment_no_7"", ""proposes"", ""changes""], [""changes"", ""in"", ""references""], [""references"", ""to"", ""paragraphs""]]","[[""amendment_7"", ""proposes"", ""modifications""], [""modifications"", ""in"", ""references""], [""references"", ""to"", ""paragraphs""]]",1.0,0.3242933452129364,0.5524457693099976,0.5,1.0,0.9721080635868292,0.9748972572281462,0.9776864508694634,0.9804756445107804,0.9832648381520976,0.9860540317934146,0.9888432254347316,0.9916324190760488,0.9944216127173658,0.9972108063586828,1.0,0.955601255348625,0.961805920161792,1,similar
146,two men are talking .,two men are playing guitar .,"[[""two_men"", ""are_talking"", ""each_other""]]","[[""two_men"", ""are_playing"", ""guitar""]]",0.0833333333333333,0.1777857989072799,0.3397957980632782,0.0833333333333333,0.0833333333333333,0.4594022446076904,0.4217953534802547,0.384188462352819,0.3465815712253833,0.3089746800979475,0.2713677889705119,0.2337608978430761,0.1961540067156404,0.1585471155882047,0.120940224460769,0.0833333333333333,0.5540403243607285,0.6352224937370649,0,dissimilar
147,change one for another,"give to , and receive from , one another .",[],[],,,,,,,,,,,,,,,,,,,0,dissimilar
148,( cause to ) survive,cause to move by pulling .,[],[],,,,,,,,,,,,,,,,,,,0,dissimilar
149,then perhaps we could have avoided a catastrophe .,we would perhaps have been able to then avoid a disaster .,[],[],,,,,,,,,,,,,,,,,,,1,similar
150,the woman is seasoning the oil .,a woman is pouring ingredients in a bowl .,"[[""woman"", ""is_seasoning"", ""oil""]]","[[""woman"", ""is_pouring"", ""ingredients""], [""ingredients"", ""being_poured_in"", ""bowl""], [""woman"", ""pouring_in"", ""bowl""]]",0.0833333333333333,0.3417038917541504,0.3491451740264892,0.0680413817439771,0.0833333333333333,0.7285935255479207,0.6640675063264619,0.5995414871050033,0.5350154678835445,0.4704894486620857,0.405963429440627,0.3414374102191683,0.2769113909977095,0.2123853717762507,0.147859352554792,0.0833333333333333,0.67783753786404,0.5848993760194305,0,dissimilar
151,"mr president , i rise in defence of the workers in the industry .","mr president , i would like to take the defence of workers in this sector .","[[""mr_president"", ""spoken_to"", ""speaker""], [""speaker"", ""rises_in_defence_of"", ""workers""], [""workers"", ""employed_in"", ""industry""]]","[[""mr_president"", ""spoken_to"", ""speaker""], [""speaker"", ""takes_defence_of"", ""workers""], [""workers"", ""employed_in"", ""sector""]]",0.25,0.8594053387641907,0.9081934690475464,0.25,0.25,0.9626400433249304,0.8913760389924373,0.8201120346599444,0.7488480303274512,0.6775840259949582,0.6063200216624651,0.5350560173299722,0.4637920129974791,0.392528008664986,0.321264004332493,0.25,0.9099753347601632,0.9232286681355576,1,similar
152,but the returns that make us stock markets so attractive reflect a delicate political balance .,but the returns which return the us markets of the transferable securities if attracting reflect a fragile political balance .,"[[""stock_markets"", ""reflect"", ""delicate_political_balance""], [""stock_markets"", ""attractive_due_to"", ""returns""]]","[[""us_markets"", ""reflect"", ""fragile_political_balance""], [""us_markets"", ""attractive_due_to"", ""returns""], [""transferable_securities"", ""part_of"", ""us_markets""], [""returns"", ""from"", ""transferable_securities""]]",1.0,0.006180303171277,0.3325003385543823,0.0481125224324688,1.0,0.8223473458371229,0.8401126112534106,0.8578778766696984,0.875643142085986,0.8934084075022737,0.9111736729185614,0.9289389383348492,0.9467042037511368,0.9644694691674246,0.9822347345837122,1.0,0.878347432445574,0.8282777502585759,1,similar
153,a woman opens a window .,a man is crawling .,"[[""woman"", ""opens"", ""window""]]","[[""man"", ""is_crawling"", ""null""]]",0.0,0.0,0.0,0.0,0.0,0.0061227974156337,0.0055105176740703,0.004898237932507,0.0042859581909436,0.0036736784493802,0.0030613987078168,0.0024491189662535,0.0018368392246901,0.0012245594831267,0.0006122797415633,0.0,0.1046492904893365,0.2248353009916271,0,dissimilar
154,a woman is doing weight exercises .,a woman is doing her hair .,"[[""woman"", ""doing"", ""weight_exercises""]]","[[""woman"", ""doing"", ""her_hair""]]",0.0833333333333333,0.6640335321426392,0.7556296586990356,0.0833333333333333,0.0833333333333333,0.3737965939165951,0.3447502678582689,0.3157039417999427,0.2866576157416166,0.2576112896832904,0.2285649636249642,0.199518637566638,0.1704723115083118,0.1414259854499856,0.1123796593916595,0.0833333333333333,0.5826714526766184,0.6695692235310794,0,dissimilar
155,someone is greasing a pan .,smeone is laying down .,"[[""someone"", ""greasing"", ""pan""]]","[[""someone"", ""laying_down"", ""ground""]]",0.0833333333333333,0.1475192308425903,0.3329271078109741,0.0833333333333333,0.0833333333333333,0.2656477230003624,0.2474162840336595,0.2291848450669566,0.2109534061002536,0.1927219671335507,0.1744905281668478,0.1562590892001449,0.138027650233442,0.1197962112667391,0.1015647723000362,0.0833333333333333,0.35735288893808,0.4718955674761558,0,dissimilar
156,the man used a chopper to chop the onion .,the man used a machine to chop up a potatoe .,"[[""man"", ""used"", ""chopper""], [""chopper"", ""used_for"", ""chopping_onion""], [""man"", ""chopped"", ""onion""]]","[[""man"", ""used"", ""machine""], [""machine"", ""used_for"", ""chopping_potatoe""], [""man"", ""chopped"", ""potatoe""]]",0.2916666666666667,0.3435924649238586,0.3532392382621765,0.0416666666666666,0.2916666666666667,0.701272866182151,0.6603122462306026,0.6193516262790542,0.5783910063275056,0.5374303863759573,0.4964697664244089,0.4555091464728604,0.414548526521312,0.3735879065697635,0.3326272866182151,0.2916666666666667,0.7337381956686974,0.6733634468152233,0,dissimilar
157,"the technology-laced nasdaq composite index dipped 0.08 of a point to 1,646 .","the technology-laced nasdaq composite index < .ixic > added 1.92 points , or 0.12 percent , at 1,647.94 .","[[""Nasdaq_Composite_Index"", ""dipped"", ""0.08_of_a_point""], [""Nasdaq_Composite_Index"", ""value"", ""1,646""]]","[[""Nasdaq_Composite_Index"", ""added"", ""1.92_points""], [""Nasdaq_Composite_Index"", ""percentage_change"", ""0.12_percent""], [""Nasdaq_Composite_Index"", ""value"", ""1,647.94""]]",0.3888888888888889,0.13567715883255,0.2628461718559265,0.0481125224324688,0.3888888888888889,0.9178334460466332,0.8649389903308586,0.8120445346150842,0.7591500788993099,0.7062556231835354,0.653361167467761,0.6004667117519866,0.5475722560362122,0.4946778003204377,0.4417833446046633,0.3888888888888889,0.8109113286888983,0.8153289713924572,0,dissimilar
158,"consumers will lose out , employees will lose out , europe will lose competitive strength and growth .","the consumers are the losers , with the employees , and the competitiveness and the growth european régresseront .","[[""consumers"", ""will_lose"", ""something""], [""employees"", ""will_lose"", ""something""], [""Europe"", ""will_lose"", ""competitive_strength""], [""Europe"", ""will_lose"", ""growth""]]","[[""consumers"", ""are"", ""losers""], [""employees"", ""are"", ""losers""], [""competitiveness"", ""belongs_to"", ""Europe""], [""growth"", ""belongs_to"", ""Europe""]]",0.3888888888888889,0.3389517664909363,0.6492660045623779,0.3888888888888889,0.3888888888888889,0.6923038983752711,0.6619623974266329,0.6316208964779946,0.6012793955293564,0.5709378945807182,0.54059639363208,0.5102548926834418,0.4799133917348035,0.4495718907861653,0.4192303898375271,0.3888888888888889,0.625868082781509,0.7584830902568269,1,similar
159,[ provide with a new or different resting place,provide with a new seat .,[],[],,,,,,,,,,,,,,,,,,,1,similar
160,"one question was whether france , which infuriated washington by leading the charge against u.n. authorization for the war , would vote "" yes "" or abstain .","france , which infuriated washington by leading the charge against u.n. approval for the war , also sought changes .","[[""France"", ""infuriated"", ""Washington""], [""France"", ""led_charge_against"", ""U.N._authorization_for_the_war""], [""U.N._authorization_for_the_war"", ""related_to"", ""war""], [""France"", ""considered_voting"", ""yes""], [""France"", ""considered_voting"", ""abstain""]]","[[""France"", ""infuriated"", ""Washington""], [""France"", ""led_charge_against"", ""U.N._approval_for_the_war""], [""U.N._approval_for_the_war"", ""related_to"", ""war""], [""France"", ""sought"", ""changes""]]",0.6463931265677831,0.4676457643508911,0.5440903902053833,0.39557740264262,0.6463931265677831,0.8895848493764863,0.8652656770956161,0.8409465048147456,0.8166273325338753,0.7923081602530051,0.7679889879721347,0.7436698156912644,0.7193506434103941,0.6950314711295238,0.6707122988486535,0.6463931265677831,0.8433881570407517,0.851703892061831,1,similar
