id,paragraph_1,paragraph_2,kg_1,kg_2,kea_similarity,transe_similarity,rotate_similarity,wl_kernel_similarity,aa_kea_similarity,snea_bert_alpha_0.0,snea_bert_alpha_0.1,snea_bert_alpha_0.2,snea_bert_alpha_0.3,snea_bert_alpha_0.4,snea_bert_alpha_0.5,snea_bert_alpha_0.6,snea_bert_alpha_0.7,snea_bert_alpha_0.8,snea_bert_alpha_0.9,snea_bert_alpha_1.0_SNEA_alone,kea_bert_similarity,semantic_wl_similarity,label,perturbation_type
172,"Although the estimated effective dose is low for VCUG radiographic scout images, this step did not augment VCUG interpretation or contribute management-changing information. This step should be omitted or substituted to further reduce dose in pediatric VCUG.","Although the estimated effectual dosage is low for VCUG radiographic scout images, this assess did not augment VCUG interpretation or contribute management-changing info. This measure should be omitted or substituted to further reduce dosage in paediatric VCUG.","[[""VCUG_radiographic_scout_images"", ""have"", ""estimated_effective_dose""], [""estimated_effective_dose"", ""is_low"", ""VCUG_radiographic_scout_images""], [""VCUG_radiographic_scout_images"", ""do_not_augment"", ""VCUG_interpretation""], [""VCUG_radiographic_scout_images"", ""do_not_contribute"", ""management-changing_information""], [""VCUG_radiographic_scout_images"", ""should_be"", ""omitted""], [""VCUG_radiographic_scout_images"", ""should_be"", ""substituted""], [""omitting_VCUG_radiographic_scout_images"", ""reduces"", ""dose""], [""substituting_VCUG_radiographic_scout_images"", ""reduces"", ""dose""], [""dose_reduction"", ""is_beneficial_for"", ""pediatric_VCUg""]]","[[""VCUG_radiographic_scout_images"", ""have"", ""estimated_effectual_dosage""], [""estimated_effectual_dosage"", ""is_low"", ""VCUG_radiographic_scout_images""], [""VCUG_radiographic_scout_images"", ""do_not_augment"", ""VCUG_interpretation""], [""VCUG_radiographic_scout_images"", ""do_not_contribute"", ""management-changing_info""], [""VCUG_radiographic_scout_images"", ""should_be"", ""omitted""], [""VCUG_radiographic_scout_images"", ""should_be"", ""substituted""], [""omitting_VCUG_radiographic_scout_images"", ""reduces"", ""dosage""], [""substituting_VCUG_radiographic_scout_images"", ""reduces"", ""dosage""], [""dosage_reduction"", ""is_beneficial_for"", ""paediatric_VCUg""]]",1.0,0.3660302758216858,0.7156617641448975,0.3939393939393939,1.0,0.9898709696076698,0.9908838726469028,0.991896775686136,0.9929096787253688,0.993922581764602,0.994935484803835,0.995948387843068,0.9969612908823008,0.997974193921534,0.998987096960767,1.0,0.9668806337199658,0.9763526427904818,0,faithful_paraphrase
173,"Although the estimated effective dose is low for VCUG radiographic scout images, this step did not augment VCUG interpretation or contribute management-changing information. This step should be omitted or substituted to further reduce dose in pediatric VCUG.","Although the estimated effective dose is low for SLE radiographic scout images, this step did not augment VCUG interpretation or contribute management-changing information. This step should be omitted or substituted to further reduce dose in pediatric VCUG.","[[""VCUG_radiographic_scout_images"", ""have"", ""estimated_effective_dose""], [""estimated_effective_dose"", ""is"", ""low""], [""VCUG_radiographic_scout_images"", ""do_not_augment"", ""VCUG_interpretation""], [""VCUG_radiographic_scout_images"", ""do_not_contribute"", ""management-changing_information""], [""VCUG_radiographic_scout_images"", ""should_be"", ""omitted_or_substituted""], [""omitted_or_substituted"", ""to_reduce"", ""dose_in_pediatric_VCUG""]]","[[""SLE_radiographic_scout_images"", ""have"", ""estimated_effective_dose""], [""estimated_effective_dose"", ""is"", ""low""], [""SLE_radiographic_scout_images"", ""do_not_augment"", ""VCUG_interpretation""], [""SLE_radiographic_scout_images"", ""do_not_contribute"", ""management-changing_information""], [""SLE_radiographic_scout_images"", ""should_be"", ""omitted_or_substituted""], [""omitted_or_substituted"", ""to_reduce"", ""dose_in_pediatric_VCUG""]]",1.0,0.9476083517074584,0.9836968183517456,0.8571428571428571,1.0,0.8958761604733407,0.9062885444260068,0.9167009283786728,0.9271133123313384,0.9375256962840044,0.9479380802366704,0.9583504641893364,0.9687628481420022,0.9791752320946682,0.989587616047334,1.0,0.9361355747223384,0.9673487387131304,0,entity_substitution
174,"Although the estimated effective dose is low for VCUG radiographic scout images, this step did not augment VCUG interpretation or contribute management-changing information. This step should be omitted or substituted to further reduce dose in pediatric VCUG.","Although the estimated effective dose is low for VCUG radiographic scout images, VCUG interpretation did not augment this step or contribute management-changing information. This step should be omitted or substituted to further reduce dose in pediatric VCUG.","[[""VCUG_radiographic_scout_images"", ""have"", ""estimated_effective_dose""], [""estimated_effective_dose"", ""is"", ""low""], [""VCUG_radiographic_scout_images"", ""did_not_augment"", ""VCUG_interpretation""], [""VCUG_radiographic_scout_images"", ""did_not_contribute"", ""management-changing_information""], [""VCUG_radiographic_scout_images"", ""should_be"", ""omitted""], [""VCUG_radiographic_scout_images"", ""should_be"", ""substituted""], [""omitting_VCUG_radiographic_scout_images"", ""reduces"", ""dose""], [""substituting_VCUG_radiographic_scout_images"", ""reduces"", ""dose""], [""reduced_dose"", ""is_desirable_in"", ""pediatric_VCUG""]]","[[""VCUG_radiographic_scout_images"", ""have"", ""estimated_effective_dose""], [""estimated_effective_dose"", ""is"", ""low""], [""VCUG_interpretation"", ""did_not_augment"", ""VCUG_radiographic_scout_images""], [""VCUG_radiographic_scout_images"", ""did_not_contribute"", ""management-changing_information""], [""VCUG_radiographic_scout_images"", ""should_be"", ""omitted""], [""VCUG_radiographic_scout_images"", ""should_be"", ""substituted""], [""omitting_VCUG_radiographic_scout_images"", ""reduces"", ""dose""], [""substituting_VCUG_radiographic_scout_images"", ""reduces"", ""dose""], [""reduced_dose"", ""is_desirable_in"", ""pediatric_VCUG""]]",1.0,1.0,0.9999999403953552,1.0,1.0,0.9997145347244224,0.9997430812519802,0.999771627779538,0.9998001743070956,0.9998287208346536,0.9998572673622113,0.9998858138897688,0.9999143604173268,0.9999429069448844,0.9999714534724422,1.0,0.9991062856804408,0.9950373417441822,0,relation_inversion
175,"Although the estimated effective dose is low for VCUG radiographic scout images, this step did not augment VCUG interpretation or contribute management-changing information. This step should be omitted or substituted to further reduce dose in pediatric VCUG.","Our data suggest that very few genes, which change their expression level during the WOI, show a quantitative homogeneous expression in endometrially-receptive patients. In conclusion, in this study only six genes showed a homogeneous expression, and are probably involved in embryo implantation mechanisms.","[[""VCUG_radiographic_scout_images"", ""have"", ""estimated_effective_dose""], [""estimated_effective_dose"", ""is"", ""low""], [""VCUG_radiographic_scout_images"", ""do_not_augment"", ""VCUG_interpretation""], [""VCUG_radiographic_scout_images"", ""do_not_contribute"", ""management-changing_information""], [""VCUG_radiographic_scout_images"", ""should_be"", ""omitted""], [""VCUG_radiographic_scout_images"", ""should_be"", ""substituted""], [""omitting_VCUG_radiographic_scout_images"", ""reduces"", ""dose""], [""omitting_VCUG_radiographic_scout_images"", ""reduces_dose_in"", ""pediatric_VCUG""]]","[[""genes"", ""change_expression_level_during"", ""WOI""], [""genes"", ""show"", ""quantitative_homogeneous_expression""], [""endometrially-receptive_patients"", ""have"", ""homogeneous_expression""], [""six_genes"", ""show"", ""homogeneous_expression""], [""six_genes"", ""are_involved_in"", ""embryo_implantation_mechanisms""], [""study"", ""found"", ""six_genes_with_homogeneous_expression""]]",0.0,0.0,0.0,0.0,0.0,0.2495049854962842,0.2245544869466558,0.1996039883970274,0.1746534898473989,0.1497029912977705,0.1247524927481421,0.0998019941985137,0.0748514956488853,0.0499009970992568,0.0249504985496284,0.0,0.2752459742812308,0.2603872542397384,0,context_ignoring
176,Emergency US fellowship programs had a positive impact on residents' US educational experiences. Emergency medicine residents performed more scans overall and also used bedside US for more advanced applications in programs with EUS fellowships.,Emergency US family plan had a convinced impact on occupant' US educational experiences. Emergency medication occupant performed more scans overall and also used bedside US for more advanced coating in programs with EUS fellowships.,"[[""Emergency_US_fellowship_programs"", ""have"", ""positive_impact""], [""positive_impact"", ""on"", ""residents_US_educational_experiences""], [""Emergency_medicine_residents"", ""perform"", ""scans""], [""Emergency_medicine_residents"", ""use"", ""bedside_US""], [""bedside_US"", ""used_for"", ""advanced_applications""], [""EUS_fellowships"", ""present_in"", ""programs""], [""programs"", ""have"", ""EUS_fellowships""]]","[[""Emergency_US_family_plan"", ""had"", ""convinced_impact""], [""convinced_impact"", ""on"", ""occupant_US_educational_experiences""], [""Emergency_medication_occupant"", ""perform"", ""scans""], [""Emergency_medication_occupant"", ""use"", ""bedside_US""], [""bedside_US"", ""used_for"", ""advanced_coating""], [""EUS_fellowships"", ""present_in"", ""programs""], [""programs"", ""have"", ""EUS_fellowships""]]",0.5303300858899107,0.0235518962144851,0.568035364151001,0.3518518518518518,0.5303300858899107,0.9094504988100348,0.8715384575180224,0.8336264162260101,0.7957143749339975,0.7578023336419851,0.7198902923499728,0.6819782510579604,0.644066209765948,0.6061541684739356,0.5682421271819231,0.5303300858899107,0.8792791183667381,0.9010965638909684,0,faithful_paraphrase
177,Emergency US fellowship programs had a positive impact on residents' US educational experiences. Emergency medicine residents performed more scans overall and also used bedside US for more advanced applications in programs with EUS fellowships.,Emergency US fellowship programs had a positive impact on residents' US educational experiences. Emergency medicine residents performed more scans overall and also used bedside US for more advanced applications in programs with USMLE fellowships.,"[[""Emergency_US_fellowship_programs"", ""have"", ""positive_impact""], [""Emergency_US_fellowship_programs"", ""impact_on"", ""residents_US_educational_experiences""], [""emergency_medicine_residents"", ""perform"", ""more_scans""], [""emergency_medicine_residents"", ""use"", ""bedside_US""], [""bedside_US"", ""used_for"", ""advanced_applications""], [""EUS_fellowships"", ""part_of"", ""Emergency_US_fellowship_programs""]]","[[""Emergency_US_fellowship_programs"", ""have"", ""positive_impact""], [""Emergency_US_fellowship_programs"", ""impact_on"", ""residents_US_educational_experiences""], [""emergency_medicine_residents"", ""perform"", ""more_scans""], [""emergency_medicine_residents"", ""use"", ""bedside_US""], [""bedside_US"", ""used_for"", ""advanced_applications""], [""USMLE_fellowships"", ""part_of"", ""Emergency_US_fellowship_programs""]]",0.7708333333333334,0.943928837776184,0.9595672488212584,0.7708333333333334,0.7708333333333334,0.9933230323380836,0.9710740624376086,0.9488250925371337,0.9265761226366588,0.9043271527361836,0.8820781828357085,0.8598292129352335,0.8375802430347585,0.8153312731342834,0.7930823032338085,0.7708333333333334,0.9762258259468424,0.9877145431627292,0,entity_substitution
178,Emergency US fellowship programs had a positive impact on residents' US educational experiences. Emergency medicine residents performed more scans overall and also used bedside US for more advanced applications in programs with EUS fellowships.,a positive impact on residents' US educational experiences had Emergency US fellowship programs. Emergency medicine residents performed more scans overall and also used bedside US for more advanced applications in programs with EUS fellowships.,"[[""Emergency_US_fellowship_programs"", ""have"", ""positive_impact""], [""positive_impact"", ""on"", ""residents_US_educational_experiences""], [""Emergency_medicine_residents"", ""perform"", ""more_scans""], [""Emergency_medicine_residents"", ""use"", ""bedside_US""], [""bedside_US"", ""used_for"", ""advanced_applications""], [""EUS_fellowships"", ""part_of"", ""programs""], [""programs"", ""have"", ""EUS_fellowships""]]","[[""Emergency_US_fellowship_programs"", ""have"", ""positive_impact""], [""positive_impact"", ""on"", ""residents_US_educational_experiences""], [""Emergency_medicine_residents"", ""perform"", ""more_scans""], [""Emergency_medicine_residents"", ""use"", ""bedside_US""], [""bedside_US"", ""used_for"", ""advanced_applications""], [""EUS_fellowships"", ""part_of"", ""programs""], [""programs"", ""have"", ""EUS_fellowships""]]",1.0,1.0,0.9999999403953552,1.0,1.0,0.9999998994733064,0.9999999095259756,0.9999999195786452,0.9999999296313145,0.9999999396839838,0.9999999497366532,0.9999999597893224,0.999999969841992,0.9999999798946612,0.9999999899473306,1.0,0.9999999741713206,0.9999999865737904,0,relation_inversion
179,Emergency US fellowship programs had a positive impact on residents' US educational experiences. Emergency medicine residents performed more scans overall and also used bedside US for more advanced applications in programs with EUS fellowships.,"Position emission tomography scanning appears to accurately change the stage or appropriately alter the therapy of almost a third of patients with advanced primary rectal cancer. In view of this, we suggest that position emission tomography scanning be considered part of standard workup for such patients, particularly if neoadjuvant chemoradiation is being considered as part of primary management.","[[""Emergency_US_fellowship_programs"", ""have"", ""positive_impact""], [""positive_impact"", ""on"", ""residents_US_educational_experiences""], [""Emergency_medicine_residents"", ""perform"", ""scans""], [""scans"", ""include"", ""bedside_US""], [""bedside_US"", ""used_for"", ""advanced_applications""], [""EUS_fellowships"", ""part_of"", ""Emergency_US_fellowship_programs""]]","[[""Position_emission_tomography_scanning"", ""accurately_change"", ""stage""], [""stage"", ""of"", ""patients_with_advanced_primary_rectal_cancer""], [""Position_emission_tomography_scanning"", ""alter"", ""therapy""], [""therapy"", ""of"", ""patients_with_advanced_primary_rectal_cancer""], [""Position_emission_tomography_scanning"", ""part_of"", ""standard_workup""], [""standard_workup"", ""for"", ""patients_with_advanced_primary_rectal_cancer""], [""neoadjuvant_chemoradiation"", ""part_of"", ""primary_management""], [""primary_management"", ""of"", ""patients_with_advanced_primary_rectal_cancer""]]",0.0,0.0,0.0,0.0,0.0,0.4015867452413487,0.3614280707172139,0.321269396193079,0.2811107216689441,0.2409520471448092,0.2007933726206743,0.1606346980965395,0.1204760235724046,0.0803173490482697,0.0401586745241348,0.0,0.3699217647752607,0.5152547956365164,0,context_ignoring
180,"For a given NIHSS score, the median volume of right hemisphere strokes is consistently larger than the median volume of left hemisphere strokes. The clinical implications of our finding need further exploration.","For a given NIHSS score, the median bulk of correct hemisphere shot is consistently big than the median volume of left hemisphere shot. The medical deduction of our determination need further exploration.","[[""NIHSS_score"", ""has"", ""median_volume""], [""median_volume_of_right_hemisphere_strokes"", ""is_larger_than"", ""median_volume_of_left_hemisphere_strokes""], [""right_hemisphere_strokes"", ""have"", ""median_volume""], [""left_hemisphere_strokes"", ""have"", ""median_volume""], [""clinical_implications"", ""need"", ""further_exploration""]]","[[""NIHSS_score"", ""has"", ""median_bulk""], [""median_bulk_of_correct_hemisphere_shot"", ""is_consistently_bigger_than"", ""median_volume_of_left_hemisphere_shot""], [""correct_hemisphere_shot"", ""has"", ""median_bulk""], [""left_hemisphere_shot"", ""has"", ""median_volume""], [""medical_deduction"", ""need"", ""further_exploration""]]",0.8,0.0,0.3206360340118408,0.1571348402636772,0.3116251194203757,0.8426745851059831,0.7895696385374225,0.7364646919688617,0.6833597454003009,0.6302547988317402,0.5771498522631795,0.5240449056946187,0.4709399591260579,0.4178350125574972,0.3647300659889365,0.3116251194203757,0.8156347578037604,0.7244573733680909,0,faithful_paraphrase
181,"For a given NIHSS score, the median volume of right hemisphere strokes is consistently larger than the median volume of left hemisphere strokes. The clinical implications of our finding need further exploration.","For a given AMDA score, the median volume of right hemisphere strokes is consistently larger than the median volume of left hemisphere strokes. The clinical implications of our finding need further exploration.","[[""NIHSS_score"", ""used_to_compare"", ""right_hemisphere_strokes""], [""NIHSS_score"", ""used_to_compare"", ""left_hemisphere_strokes""], [""right_hemisphere_strokes"", ""has_larger_median_volume_than"", ""left_hemisphere_strokes""], [""finding"", ""needs"", ""further_exploration""], [""finding"", ""has"", ""clinical_implications""]]","[[""AMDA_score"", ""used_to_compare"", ""right_hemisphere_strokes""], [""AMDA_score"", ""used_to_compare"", ""left_hemisphere_strokes""], [""right_hemisphere_strokes"", ""has_larger_median_volume_than"", ""left_hemisphere_strokes""], [""finding"", ""needs"", ""further_exploration""], [""finding"", ""has"", ""clinical_implications""]]",0.8,0.926616370677948,0.9754258394241332,0.8333333333333334,0.8333333333333334,0.9254845608589876,0.916269438106422,0.9070543153538568,0.8978391926012913,0.8886240698487259,0.8794089470961605,0.870193824343595,0.8609787015910297,0.8517635788384642,0.8425484560858987,0.8333333333333334,0.9205685354436978,0.950706789552647,0,entity_substitution
182,"For a given NIHSS score, the median volume of right hemisphere strokes is consistently larger than the median volume of left hemisphere strokes. The clinical implications of our finding need further exploration.","For a given NIHSS score, the median volume of right hemisphere strokes is consistently larger than the median volume of left hemisphere strokes. further exploration need The clinical implications of our finding.","[[""NIHSS_score"", ""has"", ""median_volume""], [""right_hemisphere_strokes"", ""has"", ""median_volume""], [""left_hemisphere_strokes"", ""has"", ""median_volume""], [""median_volume_of_right_hemisphere_strokes"", ""larger_than"", ""median_volume_of_left_hemisphere_strokes""], [""clinical_implications"", ""need"", ""further_exploration""]]","[[""NIHSS_score"", ""has"", ""median_volume""], [""right_hemisphere_strokes"", ""has"", ""median_volume""], [""left_hemisphere_strokes"", ""has"", ""median_volume""], [""median_volume_of_right_hemisphere_strokes"", ""larger_than"", ""median_volume_of_left_hemisphere_strokes""], [""clinical_implications"", ""need"", ""further_exploration""]]",1.0,0.9999998807907104,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999999847450622,0,relation_inversion
183,"For a given NIHSS score, the median volume of right hemisphere strokes is consistently larger than the median volume of left hemisphere strokes. The clinical implications of our finding need further exploration.","A specialized training program to improve phonologic awareness as a basis for reading and writing in every kindergarten and preschool child seems to be unnecessary. However, children with temporary hearing deficits benefit from such a program. For all other children general perception training may be sufficient.","[[""NIHSS_score"", ""used_to_compare"", ""right_hemisphere_strokes""], [""NIHSS_score"", ""used_to_compare"", ""left_hemisphere_strokes""], [""right_hemisphere_strokes"", ""have_larger_median_volume_than"", ""left_hemisphere_strokes""], [""finding"", ""needs"", ""further_exploration""], [""finding"", ""has"", ""clinical_implications""]]","[[""specialized_training_program"", ""aims_to_improve"", ""phonologic_awareness""], [""specialized_training_program"", ""aims_to_improve"", ""reading""], [""specialized_training_program"", ""aims_to_improve"", ""writing""], [""specialized_training_program"", ""is"", ""unnecessary_for_kindergarten_children""], [""specialized_training_program"", ""is"", ""unnecessary_for_preschool_children""], [""children_with_temporary_hearing_deficits"", ""benefit_from"", ""specialized_training_program""], [""general_perception_training"", ""is"", ""sufficient_for_other_children""]]",0.0,0.0,0.0,0.0,0.0,0.3244474492045417,0.2920027042840875,0.2595579593636334,0.2271132144431792,0.194668469522725,0.1622237246022708,0.1297789796818167,0.0973342347613625,0.0648894898409083,0.0324447449204541,0.0,0.2888512854961395,0.5615186219222899,0,context_ignoring
184,Comparison of mother-offspring and father-offspring associations for BMI suggests that intergenerational acceleration mechanisms do not make an important contribution to levels of childhood BMI within the population. Associations at later ages and for different components of body composition now require study.,Comparison of mother-offspring and father-offspring associations for BMI suggests that intergenerational quickening mechanics do not make an crucial contribution to levels of childhood BMI within the population. Associations at later ages and for different constituent of torso composition now require investigation.,"[[""mother_offspring_associations"", ""compared_to"", ""father_offspring_associations""], [""mother_offspring_associations"", ""suggest"", ""intergenerational_acceleration_mechanisms""], [""intergenerational_acceleration_mechanisms"", ""contribute_to"", ""childhood_BMI""], [""childhood_BMI"", ""studied_in"", ""population""], [""associations"", ""require_study"", ""later_ages""], [""associations"", ""require_study"", ""different_components_of_body_composition""]]","[[""mother_offspring_associations"", ""compared_to"", ""father_offspring_associations""], [""mother_offspring_associations"", ""suggest"", ""intergenerational_quickening_mechanics""], [""intergenerational_quickening_mechanics"", ""contribute_to"", ""childhood_BMI""], [""childhood_BMI"", ""studied_in"", ""population""], [""associations"", ""require_investigation"", ""later_ages""], [""associations"", ""require_investigation"", ""different_constituent_of_torso_composition""]]",1.0,0.6870614290237427,0.8454242944717407,0.5416666666666666,1.0,0.9652060298831484,0.9686854268948336,0.9721648239065186,0.9756442209182036,0.979123617929889,0.982603014941574,0.9860824119532592,0.9895618089649444,0.9930412059766296,0.9965206029883148,1.0,0.9399154576567272,0.9249208630403573,0,faithful_paraphrase
185,Comparison of mother-offspring and father-offspring associations for BMI suggests that intergenerational acceleration mechanisms do not make an important contribution to levels of childhood BMI within the population. Associations at later ages and for different components of body composition now require study.,Comparison of mother-offspring and father-offspring associations for PSAV suggests that intergenerational acceleration mechanisms do not make an important contribution to levels of childhood BMI within the population. Associations at later ages and for different components of body composition now require study.,"[[""mother-offspring_associations"", ""compared_to"", ""father-offspring_associations""], [""mother-offspring_associations"", ""relation"", ""BMI""], [""father-offspring_associations"", ""relation"", ""BMI""], [""intergenerational_acceleration_mechanisms"", ""contribution_to"", ""childhood_BMI""], [""childhood_BMI"", ""require_study"", ""later_ages""], [""body_composition"", ""require_study"", ""different_components""]]","[[""mother-offspring_associations"", ""compared_to"", ""father-offspring_associations""], [""mother-offspring_associations"", ""relation"", ""PSAV""], [""father-offspring_associations"", ""relation"", ""PSAV""], [""intergenerational_acceleration_mechanisms"", ""contribution_to"", ""childhood_BMI""], [""childhood_BMI"", ""require_study"", ""later_ages""], [""body_composition"", ""require_study"", ""different_components""]]",0.5833333333333334,0.9608822464942932,0.9856030344963074,0.6666666666666666,0.720119037778775,0.9694099600686068,0.9444808678396236,0.9195517756106404,0.8946226833816571,0.869693591152674,0.8447644989236909,0.8198354066947077,0.7949063144657245,0.7699772222367414,0.7450481300077582,0.720119037778775,0.9600656620440668,0.9653961919100532,0,entity_substitution
186,Comparison of mother-offspring and father-offspring associations for BMI suggests that intergenerational acceleration mechanisms do not make an important contribution to levels of childhood BMI within the population. Associations at later ages and for different components of body composition now require study.,Comparison of mother-offspring and father-offspring associations for BMI suggests that intergenerational acceleration mechanisms do not make an important contribution to levels of childhood BMI within the population. study now require Associations at later ages and for different components of body composition.,"[[""mother_offspring_associations"", ""compared_to"", ""father_offspring_associations""], [""mother_offspring_associations"", ""study"", ""BMI""], [""father_offspring_associations"", ""study"", ""BMI""], [""intergenerational_acceleration_mechanisms"", ""contribution_to"", ""childhood_BMI""], [""childhood_BMI"", ""studied_in"", ""population""], [""associations"", ""require_study"", ""later_ages""], [""body_composition"", ""require_study"", ""different_components""]]","[[""mother_offspring_associations"", ""compared_to"", ""father_offspring_associations""], [""mother_offspring_associations"", ""study"", ""BMI""], [""father_offspring_associations"", ""study"", ""BMI""], [""intergenerational_acceleration_mechanisms"", ""contribution_to"", ""childhood_BMI""], [""childhood_BMI"", ""studied_in"", ""population""], [""associations"", ""require_study"", ""later_ages""], [""body_composition"", ""require_study"", ""different_components""], [""study"", ""require"", ""associations_at_later_ages""], [""study"", ""require"", ""different_components_of_body_composition""]]",1.0,0.6812264323234558,0.845344066619873,0.8770580193070291,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999999738591058,0.9899927483043366,0,relation_inversion
187,Comparison of mother-offspring and father-offspring associations for BMI suggests that intergenerational acceleration mechanisms do not make an important contribution to levels of childhood BMI within the population. Associations at later ages and for different components of body composition now require study.,"Patients in regional and rural settings were willing partners in developing skills of junior medical students, who had greater involvement in patient consultations than previously reported for urban students. Our study extends the findings from urban general practice that patients are underutilised partners in community-based medical training. The support of patients from regional and rural settings could facilitate the expansion of primary care-based medical education in these areas of workforce need.","[[""mother-offspring_associations"", ""compared_to"", ""father-offspring_associations""], [""mother-offspring_associations"", ""suggest"", ""intergenerational_acceleration_mechanisms""], [""intergenerational_acceleration_mechanisms"", ""contribution_to"", ""childhood_BMI""], [""childhood_BMI"", ""require_study"", ""later_ages""], [""childhood_BMI"", ""require_study"", ""different_components_of_body_composition""]]","[[""patients"", ""located_in"", ""regional_and_rural_settings""], [""patients"", ""partners_in"", ""medical_training""], [""junior_medical_students"", ""involved_in"", ""patient_consultations""], [""patients"", ""support"", ""expansion_of_primary_care-based_medical_education""], [""regional_and_rural_settings"", ""have"", ""workforce_need""], [""urban_general_practice"", ""findings_extended"", ""community-based_medical_training""], [""patients"", ""underutilised_partners"", ""community-based_medical_training""]]",0.0,0.0,0.0,0.0,0.0,0.3238388149635931,0.2914549334672338,0.2590710519708745,0.2266871704745151,0.1943032889781558,0.1619194074817965,0.1295355259854372,0.0971516444890779,0.0647677629927186,0.0323838814963593,0.0,0.2580185528473223,0.5071864330799882,0,context_ignoring
188,"NT thickness does not show a significative increase in those women who subsequently develop GDM. Therefore, NT assessment does not prove to be an useful ultrasound parameter for predicting GDM onset during pregnancy.","a significative elevate in those women who subsequently develop GDM was shown by NT thickness. Therefore, NT assessment does not prove to be an useful ultrasound parameter for predicting GDM onset during pregnancy.","[[""NT_thickness"", ""does_not_show_increase_in"", ""women_who_develop_GDM""], [""women_who_develop_GDM"", ""develop"", ""gestational_diabetes_mellitus""], [""NT_assessment"", ""is_not_useful_for"", ""predicting_GDM_onset""], [""predicting_GDM_onset"", ""occurs_during"", ""pregnancy""], [""NT_assessment"", ""uses"", ""ultrasound""], [""ultrasound"", ""parameter_for"", ""NT_assessment""]]","[[""NT_thickness"", ""shows_elevate_in"", ""women_who_develop_GDM""], [""women_who_develop_GDM"", ""develop"", ""gestational_diabetes_mellitus""], [""NT_assessment"", ""is_not_useful_for"", ""predicting_GDM_onset""], [""predicting_GDM_onset"", ""occurs_during"", ""pregnancy""], [""NT_assessment"", ""uses"", ""ultrasound""], [""ultrasound"", ""parameter_for"", ""NT_assessment""]]",1.0,0.9999999403953552,0.9999998211860656,1.0,1.0,0.9976853223737878,0.997916790136409,0.9981482578990304,0.9983797256616512,0.9986111934242728,0.998842661186894,0.9990741289495152,0.9993055967121364,0.9995370644747577,0.9997685322373788,1.0,0.9746512501624878,0.9916922347352324,0,faithful_paraphrase
189,"NT thickness does not show a significative increase in those women who subsequently develop GDM. Therefore, NT assessment does not prove to be an useful ultrasound parameter for predicting GDM onset during pregnancy.","NT thickness does not show a significative increase in those women who subsequently develop IMN. Therefore, NT assessment does not prove to be an useful ultrasound parameter for predicting GDM onset during pregnancy.","[[""NT_thickness"", ""does_not_increase_in"", ""women_who_develop_GDM""], [""NT_assessment"", ""not_useful_for"", ""predicting_GDM_onset""], [""predicting_GDM_onset"", ""happens_during"", ""pregnancy""], [""GDM"", ""abbreviates"", ""gestational_diabetes_mellitus""], [""NT_thickness"", ""measured_by"", ""ultrasound""], [""ultrasound"", ""used_for"", ""NT_assessment""]]","[[""NT_thickness"", ""does_not_increase_in"", ""women_who_develop_IMN""], [""NT_assessment"", ""not_useful_for"", ""predicting_GDM_onset""], [""predicting_GDM_onset"", ""happens_during"", ""pregnancy""], [""GDM"", ""abbreviates"", ""gestational_diabetes_mellitus""], [""NT_thickness"", ""measured_by"", ""ultrasound""], [""ultrasound"", ""used_for"", ""NT_assessment""], [""IMN"", ""not_related_to_NT_thickness"", ""NT_thickness""]]",1.0,0.8647275567054749,0.9058789610862732,0.7267486362195071,1.0,0.9944714440943156,0.995024299684884,0.9955771552754524,0.9961300108660208,0.9966828664565892,0.9972357220471576,0.9977885776377262,0.9983414332282948,0.9988942888188632,0.9994471444094316,1.0,0.9805918124562484,0.969289474121002,0,entity_substitution
190,"NT thickness does not show a significative increase in those women who subsequently develop GDM. Therefore, NT assessment does not prove to be an useful ultrasound parameter for predicting GDM onset during pregnancy.","a significative increase in those women who subsequently develop GDM does not show NT thickness. Therefore, NT assessment does not prove to be an useful ultrasound parameter for predicting GDM onset during pregnancy.","[[""NT_thickness"", ""does_not_show_increase_in"", ""women_who_develop_GDM""], [""women_who_develop_GDM"", ""develop"", ""gestational_diabetes_mellitus""], [""NT_assessment"", ""not_useful_for"", ""predicting_GDM_onset""], [""predicting_GDM_onset"", ""occurs_during"", ""pregnancy""], [""NT_assessment"", ""uses"", ""ultrasound_parameter""], [""ultrasound_parameter"", ""used_for"", ""predicting_GDM_onset""]]","[[""NT_thickness"", ""does_not_show_increase_in"", ""women_who_develop_GDM""], [""women_who_develop_GDM"", ""develop"", ""gestational_diabetes_mellitus""], [""NT_assessment"", ""not_useful_for"", ""predicting_GDM_onset""], [""predicting_GDM_onset"", ""occurs_during"", ""pregnancy""], [""NT_assessment"", ""uses"", ""ultrasound_parameter""], [""ultrasound_parameter"", ""used_for"", ""predicting_GDM_onset""]]",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999999656563696,0.9999999863793768,0,relation_inversion
