id,paragraph_1,paragraph_2,kg_1,kg_2,kea_similarity,transe_similarity,rotate_similarity,wl_kernel_similarity,aa_kea_similarity,snea_bert_alpha_0.0,snea_bert_alpha_0.1,snea_bert_alpha_0.2,snea_bert_alpha_0.3,snea_bert_alpha_0.4,snea_bert_alpha_0.5,snea_bert_alpha_0.6,snea_bert_alpha_0.7,snea_bert_alpha_0.8,snea_bert_alpha_0.9,snea_bert_alpha_1.0_SNEA_alone,kea_bert_similarity,semantic_wl_similarity,label,perturbation_type
227,Clopidogrel increases the effect of hypoglycemia. It is a substance that treats coronary disease. Magnesium glycinate increases the efficacy of gallamine triethiodide but decreases the efficacy of desloratadine and dihydrocodeine. Bencyclane decreases the efficacy of clopidogrel but increases the efficacy of ravuconazole and decreases the efficacy of magnesium glycinate.,"The drug clopidogrel increases the effect of hypoglycemia and is a substance that treats coronary disease. Magnesium glycinate increases the efficacy of gallamine triethiodide, but decreases the efficacy of desloratadine and dihydrocodeine. Bencyclane decreases the efficacy of clopidogrel, but increases the efficacy of ravuconazole, and also decreases the efficacy of magnesium glycinate.","[[""Clopidogrel"", ""increases_effect_of"", ""hypoglycemia""], [""Clopidogrel"", ""treats"", ""coronary_disease""], [""Magnesium_glycinate"", ""increases_efficacy_of"", ""gallamine_triethiodide""], [""Magnesium_glycinate"", ""decreases_efficacy_of"", ""desloratadine""], [""Magnesium_glycinate"", ""decreases_efficacy_of"", ""dihydrocodeine""], [""Bencyclane"", ""decreases_efficacy_of"", ""clopidogrel""], [""Bencyclane"", ""increases_efficacy_of"", ""ravuconazole""], [""Bencyclane"", ""decreases_efficacy_of"", ""magnesium_glycinate""]]","[[""Clopidogrel"", ""increases_effect_of"", ""hypoglycemia""], [""Clopidogrel"", ""treats"", ""coronary_disease""], [""Magnesium_glycinate"", ""increases_efficacy_of"", ""gallamine_triethiodide""], [""Magnesium_glycinate"", ""decreases_efficacy_of"", ""desloratadine""], [""Magnesium_glycinate"", ""decreases_efficacy_of"", ""dihydrocodeine""], [""Bencyclane"", ""decreases_efficacy_of"", ""clopidogrel""], [""Bencyclane"", ""increases_efficacy_of"", ""ravuconazole""], [""Bencyclane"", ""decreases_efficacy_of"", ""magnesium_glycinate""]]",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999999889984678,1,edge_replacement
228,Paricalcitol increases the activity of the hypercalcemic activities. Hydrocortisone succinate has an effect on hyperglycemia. Hydrocortisone succinate decreases the efficacy of both donepezil and paricalcitol.,The drug Paricalcitol decreases the activity of the hypercalcemic activities. Hydrocortisone succinate has an effect on hyperglycemia. It also decreases the efficacy of donepezil and Paricalcitol.,"[[""Paricalcitol"", ""increases"", ""hypercalcemic_activities""], [""Hydrocortisone_succinate"", ""has_effect_on"", ""hyperglycemia""], [""Hydrocortisone_succinate"", ""decreases_efficacy_of"", ""donepezil""], [""Hydrocortisone_succinate"", ""decreases_efficacy_of"", ""Paricalcitol""]]","[[""Paricalcitol"", ""decreases"", ""hypercalcemic_activities""], [""Hydrocortisone_succinate"", ""has_effect_on"", ""hyperglycemia""], [""Hydrocortisone_succinate"", ""decreases_efficacy_of"", ""donepezil""], [""Hydrocortisone_succinate"", ""decreases_efficacy_of"", ""Paricalcitol""]]",1.0,0.9999998807907104,0.9999998807907104,1.0,1.0,0.9940103494986184,0.9946093145487566,0.9952082795988948,0.9958072446490328,0.996406209699171,0.9970051747493092,0.9976041397994474,0.9982031048495856,0.9988020698997238,0.999401034949862,1.0,0.9722915767501444,0.9951929056122316,0,edge_replacement
229,"Peginterferon alfa-2a decreases the activity of the cardiotoxic activities, reduces the efficacy of the rotavirus vaccine, and affects apolipoprotein H. Hydrocortisone succinate decreases the efficacy of hyaluronidase (ovine). Hepatitis A vaccine diminishes the efficacy of peginterferon alfa-2a, ponesimod, and hydrocortisone succinate.","The drug Peginterferon alfa-2a decreases the activity of cardiotoxic activities, decreases the efficacy of the rotavirus vaccine, and affects the apolipoprotein H. Additionally, hydrocortisone succinate decreases the efficacy of hyaluronidase (ovine). The hepatitis A vaccine reduces the efficacy of Peginterferon alfa-2a, ponesimod, and hydrocortisone succinate.","[[""Peginterferon_alfa-2a"", ""decreases_activity_of"", ""cardiotoxic_activities""], [""Peginterferon_alfa-2a"", ""reduces_efficacy_of"", ""rotavirus_vaccine""], [""Peginterferon_alfa-2a"", ""affects"", ""apolipoprotein_H""], [""Hydrocortisone_succinate"", ""decreases_efficacy_of"", ""hyaluronidase_(ovine)""], [""Hepatitis_A_vaccine"", ""diminishes_efficacy_of"", ""Peginterferon_alfa-2a""], [""Hepatitis_A_vaccine"", ""diminishes_efficacy_of"", ""ponesimod""], [""Hepatitis_A_vaccine"", ""diminishes_efficacy_of"", ""hydrocortisone_succinate""]]","[[""Peginterferon_alfa-2a"", ""decreases_activity_of"", ""cardiotoxic_activities""], [""Peginterferon_alfa-2a"", ""decreases_efficacy_of"", ""rotavirus_vaccine""], [""Peginterferon_alfa-2a"", ""affects"", ""apolipoprotein_H""], [""Hydrocortisone_succinate"", ""decreases_efficacy_of"", ""hyaluronidase_(ovine)""], [""Hepatitis_A_vaccine"", ""reduces_efficacy_of"", ""Peginterferon_alfa-2a""], [""Hepatitis_A_vaccine"", ""reduces_efficacy_of"", ""ponesimod""], [""Hepatitis_A_vaccine"", ""reduces_efficacy_of"", ""hydrocortisone_succinate""]]",1.0,1.0,1.0,1.0,1.0,0.9887507815031018,0.9898757033527916,0.9910006252024814,0.9921255470521712,0.9932504689018612,0.9943753907515508,0.9955003126012408,0.9966252344509304,0.9977501563006204,0.9988750781503102,1.0,0.9876383771639776,0.9772916615510624,1,edge_replacement
230,"Insulin lispro increases the activity of the hypoglycemic activities. Additionally, insulin lispro decreases the efficacy of both promethazine and somatrogon. Somatrogon, in turn, decreases the efficacy of canagliflozin.","Insulin lispro decreases the efficacy of promethazine and somatrogon, as well as the activity of the hypoglycemic activities. Somatrogon also decreases the efficacy of canagliflozin.","[[""Insulin_lispro"", ""increases"", ""hypoglycemic_activities""], [""Insulin_lispro"", ""decreases"", ""promethazine""], [""Insulin_lispro"", ""decreases"", ""somatrogon""], [""Somatrogon"", ""decreases"", ""canagliflozin""]]","[[""Insulin_lispro"", ""decreases"", ""promethazine""], [""Insulin_lispro"", ""decreases"", ""somatrogon""], [""Insulin_lispro"", ""decreases"", ""hypoglycemic_activities""], [""Somatrogon"", ""decreases"", ""canagliflozin""]]",1.0,1.0,0.9999999403953552,1.0,1.0,0.9946323753671064,0.9951691378303958,0.9957059002936852,0.9962426627569744,0.996779425220264,0.9973161876835532,0.9978529501468426,0.998389712610132,0.9989264750734212,0.9994632375367106,1.0,0.9802284051124048,0.99302161250471,0,edge_replacement
231,"The drug donepezil decreases the efficacy of pipecuronium, aclidinium, and methylprednisolone aceponate. Additionally, sodium tartrate decreases the efficacy of tolterodine, amobarbital, and darodipine. Furthermore, tropicamide decreases the efficacy of donepezil, lactitol, and sodium tartrate.","The drug donepezil decreases the efficacy of multiple medications including pipecuronium, aclidinium, and methylprednisolone aceponate. Similarly, sodium tartrate reduces the effectiveness of tolterodine, amobarbital, and darodipine. Additionally, tropicamide decreases the efficacy of donepezil, lactitol, and sodium tartrate.","[[""donepezil"", ""decreases_efficacy_of"", ""pipecuronium""], [""donepezil"", ""decreases_efficacy_of"", ""aclidinium""], [""donepezil"", ""decreases_efficacy_of"", ""methylprednisolone_aceponate""], [""sodium_tartrate"", ""decreases_efficacy_of"", ""tolterodine""], [""sodium_tartrate"", ""decreases_efficacy_of"", ""amobarbital""], [""sodium_tartrate"", ""decreases_efficacy_of"", ""darodipine""], [""tropicamide"", ""decreases_efficacy_of"", ""donepezil""], [""tropicamide"", ""decreases_efficacy_of"", ""lactitol""], [""tropicamide"", ""decreases_efficacy_of"", ""sodium_tartrate""]]","[[""donepezil"", ""decreases_efficacy_of"", ""pipecuronium""], [""donepezil"", ""decreases_efficacy_of"", ""aclidinium""], [""donepezil"", ""decreases_efficacy_of"", ""methylprednisolone_aceponate""], [""sodium_tartrate"", ""reduces_effectiveness_of"", ""tolterodine""], [""sodium_tartrate"", ""reduces_effectiveness_of"", ""amobarbital""], [""sodium_tartrate"", ""reduces_effectiveness_of"", ""darodipine""], [""tropicamide"", ""decreases_efficacy_of"", ""donepezil""], [""tropicamide"", ""decreases_efficacy_of"", ""lactitol""], [""tropicamide"", ""decreases_efficacy_of"", ""sodium_tartrate""]]",1.0,0.9999998211860656,0.9999998807907104,1.0,1.0,0.997952941348578,0.9981576472137202,0.9983623530788626,0.9985670589440044,0.9987717648091468,0.998976470674289,0.9991811765394312,0.9993858824045734,0.9995905882697156,0.9997952941348578,1.0,0.991025855005862,0.9835251945966288,1,edge_deletion
232,"When calcium cation is present, it decreases the efficacy of various substances such as thyroid, barnidipine, and antithrombin alfa. Carboxymethylcellulose also decreases the efficacy of isradipine, buclizine, and vecuronium. Additionally, azelnidipine contributes to the decrease in efficacy of carboxymethylcellulose, castor oil, and calcium cation.","Calcium cation decreases efficacy in various substances such as thyroid, barnidipine, and antithrombin alfa. Carboxymethylcellulose also decreases efficacy in medications like isradipine, buclizine, and vecuronium. Additionally, azelnidipine decreases efficacy of substances including carboxymethylcellulose, castor oil, and calcium cation.","[[""calcium_cation"", ""decreases_efficacy_of"", ""thyroid""], [""calcium_cation"", ""decreases_efficacy_of"", ""barnidipine""], [""calcium_cation"", ""decreases_efficacy_of"", ""antithrombin_alfa""], [""carboxymethylcellulose"", ""decreases_efficacy_of"", ""isradipine""], [""carboxymethylcellulose"", ""decreases_efficacy_of"", ""buclizine""], [""carboxymethylcellulose"", ""decreases_efficacy_of"", ""vecuronium""], [""azelnidipine"", ""contributes_to_decrease_in_efficacy_of"", ""carboxymethylcellulose""], [""azelnidipine"", ""contributes_to_decrease_in_efficacy_of"", ""castor_oil""], [""azelnidipine"", ""contributes_to_decrease_in_efficacy_of"", ""calcium_cation""]]","[[""calcium_cation"", ""decreases_efficacy_in"", ""thyroid""], [""calcium_cation"", ""decreases_efficacy_in"", ""barnidipine""], [""calcium_cation"", ""decreases_efficacy_in"", ""antithrombin_alfa""], [""carboxymethylcellulose"", ""decreases_efficacy_in"", ""isradipine""], [""carboxymethylcellulose"", ""decreases_efficacy_in"", ""buclizine""], [""carboxymethylcellulose"", ""decreases_efficacy_in"", ""vecuronium""], [""azelnidipine"", ""decreases_efficacy_of"", ""carboxymethylcellulose""], [""azelnidipine"", ""decreases_efficacy_of"", ""castor_oil""], [""azelnidipine"", ""decreases_efficacy_of"", ""calcium_cation""]]",1.0,1.0,1.0,1.0,1.0,0.9934024758280912,0.994062228245282,0.994721980662473,0.9953817330796636,0.9960414854968548,0.9967012379140456,0.9973609903312364,0.9980207427484272,0.9986804951656184,0.9993402475828091,1.0,0.9876391636940952,0.984857983448138,1,node_replacement
233,"Cephalexin has side effects such as gastrointestinal disorder and hepatitis. Catridecacog decreases the efficacy of bivalirudin, argatroban, and fondaparinux. Saruplase decreases the efficacy of cephalexin, latamoxef, and catridecacog. Cefdinir decreases the efficacy of tenecteplase and saruplase, and has a side effect of anaphylactic shock. Tenecteplase increases the efficacy of levocarnitine, but decreases the efficacy of cefapirin and cefamandole.","Cephalexin has side effects including gastrointestinal disorder and hepatitis. Catridecacog decreases the efficacy of bivalirudin, argatroban, and fondaparinux. Saruplase decreases the efficacy of latamoxef. Cefdinir has a side effect of anaphylactic shock. Tenecteplase increases the efficacy of levocarnitine and decreases the efficacy of cefapirin and cefamandole.","[[""Cephalexin"", ""has_side_effect"", ""gastrointestinal_disorder""], [""Cephalexin"", ""has_side_effect"", ""hepatitis""], [""Catridecacog"", ""decreases_efficacy_of"", ""bivalirudin""], [""Catridecacog"", ""decreases_efficacy_of"", ""argatroban""], [""Catridecacog"", ""decreases_efficacy_of"", ""fondaparinux""], [""Saruplase"", ""decreases_efficacy_of"", ""cephalexin""], [""Saruplase"", ""decreases_efficacy_of"", ""latamoxef""], [""Saruplase"", ""decreases_efficacy_of"", ""catridecacog""], [""Cefdinir"", ""decreases_efficacy_of"", ""tenecteplase""], [""Cefdinir"", ""decreases_efficacy_of"", ""saruplase""], [""Cefdinir"", ""has_side_effect"", ""anaphylactic_shock""], [""Tenecteplase"", ""increases_efficacy_of"", ""levocarnitine""], [""Tenecteplase"", ""decreases_efficacy_of"", ""cefapirin""], [""Tenecteplase"", ""decreases_efficacy_of"", ""cefamandole""]]","[[""Cephalexin"", ""has_side_effect"", ""gastrointestinal_disorder""], [""Cephalexin"", ""has_side_effect"", ""hepatitis""], [""Catridecacog"", ""decreases_efficacy_of"", ""bivalirudin""], [""Catridecacog"", ""decreases_efficacy_of"", ""argatroban""], [""Catridecacog"", ""decreases_efficacy_of"", ""fondaparinux""], [""Saruplase"", ""decreases_efficacy_of"", ""latamoxef""], [""Cefdinir"", ""has_side_effect"", ""anaphylactic_shock""], [""Tenecteplase"", ""increases_efficacy_of"", ""levocarnitine""], [""Tenecteplase"", ""decreases_efficacy_of"", ""cefapirin""], [""Tenecteplase"", ""decreases_efficacy_of"", ""cefamandole""]]",0.7023809523809523,0.7045133709907532,0.9278157949447632,0.7777777777777778,0.7777777777777778,0.9801818513066308,0.9599414439537456,0.93970103660086,0.9194606292479748,0.8992202218950895,0.8789798145422043,0.858739407189319,0.8384989998364336,0.8182585924835484,0.7980181851306631,0.7777777777777778,0.9818820190055988,0.9804984297217326,0,edge_deletion
234,"The drug cholecalciferol increases the risk of hypokalemia and decreases the efficacy of prednisone acetate. Isoflurophate decreases the efficacy of benactyzine, prednisolone acetate, and fluocortolone pivalate. Hydrocortisone acetate has an effect on tendinopathy and reduces the efficacy of cholecalciferol and isoflurophate.","Cholecalciferol decreases the efficacy of prednisone acetate and the effect of hypokalemia. Isoflurophate decreases the efficacy of benactyzine, prednisolone acetate, and fluocortolone pivalate. Hydrocortisone acetate has an effect on tendinopathy and decreases the efficacy of both cholecalciferol and isoflurophate.","[[""cholecalciferol"", ""increases_risk_of"", ""hypokalemia""], [""cholecalciferol"", ""decreases_efficacy_of"", ""prednisone_acetate""], [""isoflurophate"", ""decreases_efficacy_of"", ""benactyzine""], [""isoflurophate"", ""decreases_efficacy_of"", ""prednisolone_acetate""], [""isoflurophate"", ""decreases_efficacy_of"", ""fluocortolone_pivalate""], [""hydrocortisone_acetate"", ""has_effect_on"", ""tendinopathy""], [""hydrocortisone_acetate"", ""reduces_efficacy_of"", ""cholecalciferol""], [""hydrocortisone_acetate"", ""reduces_efficacy_of"", ""isoflurophate""]]","[[""cholecalciferol"", ""decreases_efficacy_of"", ""prednisone_acetate""], [""cholecalciferol"", ""decreases_effect_of"", ""hypokalemia""], [""isoflurophate"", ""decreases_efficacy_of"", ""benactyzine""], [""isoflurophate"", ""decreases_efficacy_of"", ""prednisolone_acetate""], [""isoflurophate"", ""decreases_efficacy_of"", ""fluocortolone_pivalate""], [""hydrocortisone_acetate"", ""has_effect_on"", ""tendinopathy""], [""hydrocortisone_acetate"", ""decreases_efficacy_of"", ""cholecalciferol""], [""hydrocortisone_acetate"", ""decreases_efficacy_of"", ""isoflurophate""]]",1.0,1.0,1.0,1.0,1.0,0.9965205199229844,0.996868467930686,0.9972164159383876,0.9975643639460888,0.9979123119537906,0.9982602599614924,0.9986082079691938,0.9989561559768954,0.9993041039845968,0.9996520519922985,1.0,0.9828020763225152,0.9879962678036024,0,edge_replacement
235,"Telaprevir increases the adverse effects. Telaprevir is affecting both apolipoprotein H and inosine triphosphatase. Microscopic polyangiitis presents phenotypes of both peripheral neuropathy and gangrene. Inosine triphosphatase causes conditions such as microscopic polyangiitis, drug toxicity, and hepatitis C.","Telaprevir increases the adverse effects. Telaprevir is affecting apolipoprotein H and inosine triphosphatase. Microscopic polyangiitis presents phenotypes of peripheral neuropathy and gangrene. Inosine triphosphatase is known to cause conditions such as microscopic polyangiitis, drug toxicity, and hepatitis C.","[[""Telaprevir"", ""increases"", ""adverse_effects""], [""Telaprevir"", ""affects"", ""apolipoprotein_H""], [""Telaprevir"", ""affects"", ""inosine_triphosphatase""], [""Microscopic_polyangiitis"", ""presents_phenotype"", ""peripheral_neuropathy""], [""Microscopic_polyangiitis"", ""presents_phenotype"", ""gangrene""], [""Inosine_triphosphatase"", ""causes"", ""microscopic_polyangiitis""], [""Inosine_triphosphatase"", ""causes"", ""drug_toxicity""], [""Inosine_triphosphatase"", ""causes"", ""hepatitis_C""]]","[[""Telaprevir"", ""increases"", ""adverse_effects""], [""Telaprevir"", ""affects"", ""apolipoprotein_H""], [""Telaprevir"", ""affects"", ""inosine_triphosphatase""], [""Microscopic_polyangiitis"", ""presents_phenotype"", ""peripheral_neuropathy""], [""Microscopic_polyangiitis"", ""presents_phenotype"", ""gangrene""], [""Inosine_triphosphatase"", ""causes"", ""microscopic_polyangiitis""], [""Inosine_triphosphatase"", ""causes"", ""drug_toxicity""], [""Inosine_triphosphatase"", ""causes"", ""hepatitis_C""]]",1.0,0.9999999403953552,1.0,1.0,1.0,0.9999999981542144,0.999999998338793,0.9999999985233716,0.99999999870795,0.9999999988925288,0.9999999990771072,0.9999999992616858,0.9999999994462644,0.9999999996308429,0.9999999998154214,1.0,0.9999999965230624,0.9999999866796964,1,edge_replacement
236,"The drug mefruside decreases the efficacy of dihydromorphine but increases the efficacy of albiglutide and dulaglutide. Buformin decreases the efficacy of hydrochlorothiazide and mestranol but increases the efficacy of mefruside. Hydrochlorothiazide decreases the efficacy of aceclofenac and benfluorex and affects cell division cycle associated 3. Mestranol decreases the efficacy of troglitazone, mitiglinide, and thyroid. Troglitazone decreases the efficacy of levothyroxine but increases the efficacy of levofloxacin and simeprevir.","The drug mefruside decreases the efficacy of dihydromorphine, but increases the efficacy of albiglutide and dulaglutide. Buformin decreases the efficacy of hydrochlorothiazide and mestranol, but increases the efficacy of mefruside. Hydrochlorothiazide decreases the efficacy of aceclofenac and benfluorex, and affects cell division cycle associated 3. Mestranol decreases the efficacy of troglitazone, mitiglinide, and thyroid. Troglitazone decreases the efficacy of levothyroxine, but increases the efficacy of levofloxacin and simeprevir.","[[""mefruside"", ""decreases_efficacy_of"", ""dihydromorphine""], [""mefruside"", ""increases_efficacy_of"", ""albiglutide""], [""mefruside"", ""increases_efficacy_of"", ""dulaglutide""], [""buformin"", ""decreases_efficacy_of"", ""hydrochlorothiazide""], [""buformin"", ""decreases_efficacy_of"", ""mestranol""], [""buformin"", ""increases_efficacy_of"", ""mefruside""], [""hydrochlorothiazide"", ""decreases_efficacy_of"", ""aceclofenac""], [""hydrochlorothiazide"", ""decreases_efficacy_of"", ""benfluorex""], [""hydrochlorothiazide"", ""affects"", ""cell_division_cycle_associated_3""], [""mestranol"", ""decreases_efficacy_of"", ""troglitazone""], [""mestranol"", ""decreases_efficacy_of"", ""mitiglinide""], [""mestranol"", ""decreases_efficacy_of"", ""thyroid""], [""troglitazone"", ""decreases_efficacy_of"", ""levothyroxine""], [""troglitazone"", ""increases_efficacy_of"", ""levofloxacin""], [""troglitazone"", ""increases_efficacy_of"", ""simeprevir""]]","[[""mefruside"", ""decreases_efficacy_of"", ""dihydromorphine""], [""mefruside"", ""increases_efficacy_of"", ""albiglutide""], [""mefruside"", ""increases_efficacy_of"", ""dulaglutide""], [""buformin"", ""decreases_efficacy_of"", ""hydrochlorothiazide""], [""buformin"", ""decreases_efficacy_of"", ""mestranol""], [""buformin"", ""increases_efficacy_of"", ""mefruside""], [""hydrochlorothiazide"", ""decreases_efficacy_of"", ""aceclofenac""], [""hydrochlorothiazide"", ""decreases_efficacy_of"", ""benfluorex""], [""hydrochlorothiazide"", ""affects"", ""cell_division_cycle_associated_3""], [""mestranol"", ""decreases_efficacy_of"", ""troglitazone""], [""mestranol"", ""decreases_efficacy_of"", ""mitiglinide""], [""mestranol"", ""decreases_efficacy_of"", ""thyroid""], [""troglitazone"", ""decreases_efficacy_of"", ""levothyroxine""], [""troglitazone"", ""increases_efficacy_of"", ""levofloxacin""], [""troglitazone"", ""increases_efficacy_of"", ""simeprevir""]]",1.0,0.9999998807907104,0.9999999403953552,1.0,1.0,0.999999905855767,0.9999999152701904,0.9999999246846136,0.9999999340990368,0.9999999435134602,0.9999999529278836,0.9999999623423068,0.99999997175673,0.9999999811711534,0.9999999905855768,1.0,1.0,0.9999999883309502,1,node_removal
237,"Xylazine increases the activity of the hypertensive activities and decreases the efficacy of levobetaxolol and talinolol. Levobetaxolol, in turn, increases the efficacy of sulfadiazine, sulfamethoxazole, and netoglitazone.","Xylazine increases the activity of the hypertensive activities. Xylazine decreases the efficacy of levobetaxolol, as well as talinolol. Levobetaxolol, in turn, increases the efficacy of sulfadiazine, sulfamethoxazole, and netoglitazone.","[[""Xylazine"", ""increases"", ""hypertensive_activities""], [""Xylazine"", ""decreases"", ""levobetaxolol""], [""Xylazine"", ""decreases"", ""talinolol""], [""Levobetaxolol"", ""increases"", ""sulfadiazine""], [""Levobetaxolol"", ""increases"", ""sulfamethoxazole""], [""Levobetaxolol"", ""increases"", ""netoglitazone""]]","[[""Xylazine"", ""increases"", ""hypertensive_activities""], [""Xylazine"", ""decreases"", ""levobetaxolol""], [""Xylazine"", ""decreases"", ""talinolol""], [""Levobetaxolol"", ""increases"", ""sulfadiazine""], [""Levobetaxolol"", ""increases"", ""sulfamethoxazole""], [""Levobetaxolol"", ""increases"", ""netoglitazone""]]",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999999977293468,0.999999989416112,1,edge_replacement
238,"
Theobromine increases the activity of the nephrotoxic activities. The drug theobromine decreases the efficacy of both naltrexone and fludiazepam. Aminophylline decreases the efficacy of temazepam and has side effects such as dizziness and hypersensitivity. Additionally, 1,2-benzodiazepine decreases the efficacy of aminophylline, theobromine, and peldesine.","The compound theobromine increases the activity of the nephrotoxic activities and decreases the efficacy of both naltrexone and fludiazepam. Aminophylline decreases the efficacy of temazepam and has side effects such as dizziness and hypersensitivity. 1,2-benzodiazepine decreases the efficacy of aminophylline, theobromine, and peldesine.","[[""Theobromine"", ""increases"", ""nephrotoxic_activities""], [""Theobromine"", ""decreases"", ""naltrexone""], [""Theobromine"", ""decreases"", ""fludiazepam""], [""Aminophylline"", ""decreases"", ""temazepam""], [""Aminophylline"", ""has_side_effect"", ""dizziness""], [""Aminophylline"", ""has_side_effect"", ""hypersensitivity""], [""1,2-benzodiazepine"", ""decreases"", ""aminophylline""], [""1,2-benzodiazepine"", ""decreases"", ""theobromine""], [""1,2-benzodiazepine"", ""decreases"", ""peldesine""]]","[[""Theobromine"", ""increases"", ""nephrotoxic_activities""], [""Theobromine"", ""decreases"", ""naltrexone""], [""Theobromine"", ""decreases"", ""fludiazepam""], [""Aminophylline"", ""decreases"", ""temazepam""], [""Aminophylline"", ""has_side_effect"", ""dizziness""], [""Aminophylline"", ""has_side_effect"", ""hypersensitivity""], [""1,2-benzodiazepine"", ""decreases"", ""aminophylline""], [""1,2-benzodiazepine"", ""decreases"", ""theobromine""], [""1,2-benzodiazepine"", ""decreases"", ""peldesine""]]",1.0,1.0,0.9999998807907104,1.0,1.0,0.9999999984911128,0.9999999986420014,0.9999999987928904,0.9999999989437788,0.9999999990946676,0.9999999992455564,0.999999999396445,0.999999999547334,0.9999999996982224,0.9999999998491113,1.0,1.0,0.9999999883895108,1,edge_replacement
239,"The drug oxycodone increases efficacy in the presence of magnesium sulfate, but decreases efficacy when combined with dantron. Oxycodone is a substance that treats vomiting. Lidoflazine decreases efficacy when combined with sorbitol, dehydrocholic acid, or sodium ascorbate. Alphacetylmethadol decreases efficacy when used with bisoxatin, docusate, or axelopran. Sodium ascorbate decreases efficacy when used with oxitropium and affects glucose-6-phosphate dehydrogenase. Sorbitol decreases efficacy when combined with lercanidipine or camylofin, and targets dna-(apurinic or apyrimidinic site) lyase. Dehydrocholic acid decreases efficacy when combined with clozapine, oxycodone, or alphacetylmethadol.","Oxycodone increases the efficacy of magnesium sulfate but decreases the efficacy of dantron. It is a substance that treats vomiting. 

Lidoflazine decreases the efficacy of sorbitol, dehydrocholic acid, and sodium ascorbate.

Alphacetylmethadol decreases the efficacy of bisoxatin, docusate, and axelopran.

Sodium ascorbate decreases the efficacy of oxitropium and affects glucose-6-phosphate dehydrogenase.

Sorbitol decreases the efficacy of lercanidipine and camylofin, and it targets DNA-(apurinic or apyrimidinic site) lyase.

Dehydrocholic acid decreases the efficacy of clozapine, oxycodone, and alphacetylmethadol.","[[""oxycodone"", ""increases_efficacy_with"", ""magnesium_sulfate""], [""oxycodone"", ""decreases_efficacy_with"", ""dantron""], [""oxycodone"", ""treats"", ""vomiting""], [""lidoflazine"", ""decreases_efficacy_with"", ""sorbitol""], [""lidoflazine"", ""decreases_efficacy_with"", ""dehydrocholic_acid""], [""lidoflazine"", ""decreases_efficacy_with"", ""sodium_ascorbate""], [""alphacetylmethadol"", ""decreases_efficacy_with"", ""bisoxatin""], [""alphacetylmethadol"", ""decreases_efficacy_with"", ""docusate""], [""alphacetylmethadol"", ""decreases_efficacy_with"", ""axelopran""], [""sodium_ascorbate"", ""decreases_efficacy_with"", ""oxitropium""], [""sodium_ascorbate"", ""affects"", ""glucose-6-phosphate_dehydrogenase""], [""sorbitol"", ""decreases_efficacy_with"", ""lercanidipine""], [""sorbitol"", ""decreases_efficacy_with"", ""camylofin""], [""sorbitol"", ""targets"", ""dna-(apurinic_or_apyrimidinic_site)_lyase""], [""dehydrocholic_acid"", ""decreases_efficacy_with"", ""clozapine""], [""dehydrocholic_acid"", ""decreases_efficacy_with"", ""oxycodone""], [""dehydrocholic_acid"", ""decreases_efficacy_with"", ""alphacetylmethadol""]]","[[""oxycodone"", ""increases_efficacy_of"", ""magnesium_sulfate""], [""oxycodone"", ""decreases_efficacy_of"", ""dantron""], [""oxycodone"", ""treats"", ""vomiting""], [""lidoflazine"", ""decreases_efficacy_of"", ""sorbitol""], [""lidoflazine"", ""decreases_efficacy_of"", ""dehydrocholic_acid""], [""lidoflazine"", ""decreases_efficacy_of"", ""sodium_ascorbate""], [""alphacetylmethadol"", ""decreases_efficacy_of"", ""bisoxatin""], [""alphacetylmethadol"", ""decreases_efficacy_of"", ""docusate""], [""alphacetylmethadol"", ""decreases_efficacy_of"", ""axelopran""], [""sodium_ascorbate"", ""decreases_efficacy_of"", ""oxitropium""], [""sodium_ascorbate"", ""affects"", ""glucose-6-phosphate_dehydrogenase""], [""sorbitol"", ""decreases_efficacy_of"", ""lercanidipine""], [""sorbitol"", ""decreases_efficacy_of"", ""camylofin""], [""sorbitol"", ""targets"", ""DNA-(apurinic_or_apyrimidinic_site)_lyase""], [""dehydrocholic_acid"", ""decreases_efficacy_of"", ""clozapine""], [""dehydrocholic_acid"", ""decreases_efficacy_of"", ""oxycodone""], [""dehydrocholic_acid"", ""decreases_efficacy_of"", ""alphacetylmethadol""]]",1.0,1.0,1.0,1.0,1.0,0.9870515606219412,0.9883464045597472,0.9896412484975532,0.990936092435359,0.9922309363731648,0.9935257803109708,0.9948206242487764,0.9961154681865824,0.9974103121243882,0.998705156062194,1.0,0.9834265765207088,0.9945954177387114,1,edge_deletion
