id,question,gold_answer,llm_answer,kg_gold,kg_llm,kg_context,gold_similarity,context_similarity
175,Is phosphatidylcholine harmful to the peripheral neural tissue?,"This study demonstrates that in a rat model, even direct intraneural injection of PC causes no damage. This information should encourage people to consider broader applications of PC.","No, intrafascicular injection of phosphatidylcholine (PC) into the peripheral nervous tissue of rats did not cause any harmful effects on the nerve tissue, as observed through light and electron microscopic studies and morphometric analysis, up to 21 days after injection.","[[""study"", ""demonstrates"", ""no_damage_caused_by_PC""], [""PC"", ""injected_into"", ""rat_model""], [""rat_model"", ""shows"", ""no_damage""], [""information"", ""encourages"", ""broader_applications_of_PC""], [""PC"", ""considered_for"", ""broader_applications""]]","[[""intrafascicular_injection_of_PC"", ""performed_on"", ""rats""], [""rats"", ""show"", ""no_harmful_effects""], [""intrafascicular_injection_of_PC"", ""studied_with"", ""light_microscopic_studies""], [""intrafascicular_injection_of_PC"", ""studied_with"", ""electron_microscopic_studies""], [""intrafascicular_injection_of_PC"", ""studied_with"", ""morphometric_analysis""], [""PC"", ""injected_into"", ""peripheral_nervous_tissue""], [""peripheral_nervous_tissue"", ""shows"", ""no_harmful_effects""], [""study"", ""observed_for"", ""21_days""]]","[[""subcutaneous_PC_injection"", ""used_for"", ""treating_localized_fat_accumulation""], [""clinical_studies"", ""report"", ""minor_local_soft_tissue_complications""], [""minor_local_soft_tissue_complications"", ""include"", ""ecchymosis""], [""minor_local_soft_tissue_complications"", ""include"", ""edema""], [""minor_local_soft_tissue_complications"", ""include"", ""pain""], [""PC"", ""affects"", ""peripheral_nervous_tissue""], [""study"", ""investigates"", ""local_effect_of_PC""], [""adult_Lewis_rats"", ""used_in"", ""study""], [""adult_Lewis_rats"", ""weigh"", ""200-300_g""], [""rats"", ""divided_into"", ""2_experimental_groups""], [""group_1"", ""receives"", ""intrafascicular_injection_of_PC""], [""group_2"", ""receives"", ""intrafascicular_injection_of_normal_saline""], [""intrafascicular_injection_of_PC"", ""performed_with"", ""30-gauge_needle""], [""intrafascicular_injection_of_PC"", ""performed_on"", ""left_posterior_tibial_nerve""], [""rats"", ""evaluated_on"", ""days_7_14_and_21""], [""rats"", ""evaluated_with"", ""walking_track_analysis""], [""rats"", ""sacrificed_on"", ""day_21""], [""left_tibial_nerves"", ""taken_for"", ""histologic_study""], [""histologic_study"", ""includes"", ""light_microscopic_studies""], [""histologic_study"", ""includes"", ""electron_microscopic_studies""], [""histologic_study"", ""includes"", ""morphometric_analysis""], [""tibial_nerve_indices"", ""show"", ""no_signs_of_nerve_damage""], [""groups"", ""show"", ""no_statistical_difference""], [""nerves"", ""appear"", ""similar_to_normal_controls""], [""fibers"", ""have"", ""comparable_number_and_diameter""], [""myelin"", ""has"", ""comparable_thickness""], [""neural_tissue"", ""has"", ""comparable_percentage""]]",0.3699625204621349,0.6562956562435398
176,Does a tackling task effect shoulder joint position sense in rugby players?,"This study found JPS to be significantly reduced following a fatiguing task. But this change was only true for the end of range position, with JPS in the mid range not changing. If the mechanoreceptors are unable to accurately report shoulder position in the outer range (stretch) position due to repetitive tackling, then there is a potential for the anterior structures to become stressed before any compensatory muscle contraction can take place. These results highlight the presence of sensorimotor system deficits following repeated tackling. These deficits are proposed to contribute to overuse injuries and micro-instability of the glenohumeral joint which may be related to the increasing rate of shoulder injuries in rugby.","Yes, a tackling task does effect shoulder joint position sense in rugby players, with a significant increase in absolute error scores at the 80 degrees criterion angle following the tackling task.","[[""study"", ""found"", ""JPS_reduction""], [""JPS_reduction"", ""occurs_at"", ""end_of_range_position""], [""JPS"", ""no_change_at"", ""mid_range_position""], [""mechanoreceptors"", ""unable_to_report"", ""shoulder_position""], [""shoulder_position"", ""located_at"", ""outer_range""], [""anterior_structures"", ""prone_to_stress"", ""before_compensatory_contraction""], [""sensorimotor_system"", ""has_deficits"", ""after_repeated_tackling""], [""deficits"", ""contribute_to"", ""overuse_injuries""], [""overuse_injuries"", ""related_to"", ""micro-instability_of_glenohumeral_joint""], [""micro-instability_of_glenohumeral_joint"", ""related_to"", ""increasing_rate_of_shoulder_injuries""], [""increasing_rate_of_shoulder_injuries"", ""occurs_in"", ""rugby""]]","[[""tackling_task"", ""affects"", ""shoulder_joint_position_sense""], [""shoulder_joint_position_sense"", ""increases_in"", ""absolute_error_scores""], [""absolute_error_scores"", ""measured_at"", ""80_degrees_criterion_angle""], [""80_degrees_criterion_angle"", ""has_significant_increase"", ""after_tackling_task""], [""tackling_task"", ""performed_on"", ""rugby_players""]]","[[""study"", ""aims_to_assess"", ""effect_of_simulated_tackling_task""], [""simulated_tackling_task"", ""affects"", ""shoulder_joint_position_sense""], [""shoulder_joint_position_sense"", ""assessed_using"", ""criterion_angles""], [""criterion_angles"", ""located_at"", ""90_degrees_shoulder_abduction_position""], [""90_degrees_shoulder_abduction_position"", ""has_external_rotation"", ""45_degrees_and_80_degrees""], [""study"", ""conducted_at"", ""University_human_performance_laboratory""], [""University_human_performance_laboratory"", ""has_participants"", ""22_asymptomatic_professional_rugby_union_players""], [""22_asymptomatic_professional_rugby_union_players"", ""participate_in"", ""study""], [""study"", ""uses"", ""repeated_measures""], [""JPS"", ""has_absolute_error_scores"", ""prior_to_tackling_task""], [""absolute_error_scores"", ""worse_at"", ""45_degrees_criterion_angle""], [""absolute_error_scores"", ""better_at"", ""80_degrees_criterion_angle""], [""tackling_task"", ""increases_absolute_error_scores"", ""at_80_degrees_angle""], [""absolute_error_scores"", ""no_change_at"", ""45_degrees_angle""], [""error_scores"", ""no_significant_difference"", ""between_angles""]]",0.5618450446626179,0.542142396914631
177,Can positron emission tomography (PET) or PET/Computed Tomography (CT) acquired in a nontreatment position be accurately registered to a head-and-neck radiotherapy planning CT?,"It is possible to incorporate PET and/or PET/CT acquired in diagnostic positions into the treatment-planning process through the use of advanced image registration algorithms, but precautions must be taken, particularly when delineating tumor volumes in the neck. Acquisition of PET/CT in the treatment-planning position would be the ideal method to minimize registration errors.","Yes, PET or PET/CT acquired in a non-treatment position can be accurately registered to a head-and-neck radiotherapy planning CT using deformable image registration methods. The registration accuracy was found to be better with PET/CT than with PET alone, with a minimum error of 1.1 mm and a maximum error of 5.4 mm for the mandible.","[[""PET"", ""acquired_in"", ""diagnostic_positions""], [""PET/CT"", ""acquired_in"", ""diagnostic_positions""], [""advanced_image_registration_algorithms"", ""used_for"", ""treatment-planning_process""], [""tumor_volumes"", ""located_in"", ""neck""], [""PET/CT"", ""acquired_in"", ""treatment-planning_position""], [""registration_errors"", ""minimized_by"", ""acquisition_of_PET/CT_in_treatment-planning_position""]]","[[""PET"", ""acquired_in"", ""non-treatment_position""], [""PET/CT"", ""acquired_in"", ""non-treatment_position""], [""PET"", ""registered_to"", ""head-and-neck_radiotherapy_planning_CT""], [""PET/CT"", ""registered_to"", ""head-and-neck_radiotherapy_planning_CT""], [""deformable_image_registration_methods"", ""used_for"", ""registration""], [""PET/CT"", ""registration_accuracy_better_than"", ""PET""], [""registration_accuracy"", ""minimum_error"", ""1.1_mm""], [""registration_accuracy"", ""maximum_error"", ""5.4_mm""], [""mandible"", ""has_registration_error"", ""5.4_mm""]]","[[""PET/CT"", ""incorporated_into"", ""radiotherapy_treatment-planning_process""], [""PET"", ""incorporated_into"", ""radiotherapy_treatment-planning_process""], [""image_registration_tools"", ""used_for"", ""incorporation""], [""automated_rigid_body_registration_methods"", ""type_of"", ""image_registration_tools""], [""manual_rigid_body_registration_methods"", ""type_of"", ""image_registration_tools""], [""deformable_image_registration"", ""type_of"", ""image_registration_tools""], [""PET/CTs"", ""from"", ""12_patients""], [""treatment-planning_CTs"", ""from"", ""12_patients""], [""registration_accuracy"", ""evaluated_for"", ""PET/CTs""], [""registration_accuracy"", ""evaluated_for"", ""PET""], [""overlap_index"", ""used_for"", ""quantification_of_registration_accuracy""], [""differences_in_center_of_mass_positions"", ""used_for"", ""quantification_of_registration_accuracy""], [""COM_positions"", ""used_for"", ""measurement_of_registration_accuracy""], [""PET/CT"", ""registration_accuracy_better_than"", ""PET""], [""brain"", ""has_COM_displacement"", ""3.2_mm""], [""spinal_cord"", ""has_COM_displacement"", ""8.4_mm""], [""deformable_registration"", ""improves"", ""accuracy""], [""brain"", ""has_minimum_error"", ""1.1_mm""], [""mandible"", ""has_maximum_error"", ""5.4_mm""]]",0.5379441268014691,0.6007965097759489
178,Does postembolization fever after chemoembolization have prognostic significance for survival in patients with unresectable hepatocellular carcinoma?,PEF after chemoembolization in patients with HCC was strongly correlated with large tumor size and was a significant independent predictor of overall survival.,"Yes, postembolization fever after chemoembolization has prognostic significance for survival in patients with unresectable hepatocellular carcinoma, increasing the risk of death by about 1.4-fold.","[[""PEF"", ""correlated_with"", ""large_tumor_size""], [""PEF"", ""predictor_of"", ""overall_survival""], [""chemoembolization"", ""performed_on"", ""patients_with_HCC""]]","[[""postembolization_fever"", ""has_prognostic_significance_for"", ""survival""], [""postembolization_fever"", ""increases_risk_of"", ""death""], [""chemoembolization"", ""performed_on"", ""patients_with_unresectable_hepatocellular_carcinoma""], [""postembolization_fever"", ""increases_risk_of_death_by"", ""1.4-fold""]]","[[""postembolization_fever"", ""defined_as"", ""temperature_more_than_38.0_degrees_C""], [""postembolization_fever"", ""investigated_in"", ""patients_with_hepatocellular_carcinoma""], [""patients"", ""underwent"", ""chemoembolization""], [""chemoembolization"", ""performed_on"", ""442_patients""], [""442_patients"", ""had"", ""unresectable_HCC""], [""362_patients"", ""were"", ""men""], [""80_patients"", ""were"", ""women""], [""patients"", ""ranged_in_age_from"", ""28_to_86_years""], [""patients"", ""had_median_age"", ""61_years""], [""91_patients"", ""developed"", ""PEF""], [""PEF"", ""associated_with"", ""clinical-laboratorial_variables""], [""tumor_size_larger_than_5_cm"", ""independent_factor_for"", ""PEF_development""], [""PEF"", ""not_independent_predictor_of"", ""progression-free_survival""], [""PEF"", ""increases_risk_of_death_by"", ""1.4-fold""], [""PEF"", ""correlated_with"", ""overall_survival""]]",0.32955087133207067,0.5452498453885458
179,Variability of EMG patterns: a potential neurophysiological marker of Parkinson's disease?,Measures related to the variability of the EMG pattern during rapid point-to-point movements provide neurophysiological measures that objectively distinguish PD subjects from healthy subjects. These measures also correlate with disease severity.,"The study found that changes in the electromyographic (EMG) pattern during rapid point-to-point movements can be used to distinguish individuals with Parkinson's disease (PD) from healthy controls with 100% sensitivity. Additionally, the study showed that these changes are correlated with disease severity, as measured by the motor UPDRS score. These findings suggest that variability in the EMG pattern may serve as a potential neurophysiological marker for PD.","[[""EMG_pattern"", ""variability_of"", ""neurophysiological_measures""], [""neurophysiological_measures"", ""distinguish"", ""PD_subjects""], [""neurophysiological_measures"", ""distinguish"", ""healthy_subjects""], [""EMG_pattern"", ""correlate_with"", ""disease_severity""]]","[[""EMG_pattern"", ""changes_in"", ""distinguish_individuals""], [""distinguish_individuals"", ""between"", ""PD""], [""distinguish_individuals"", ""between"", ""healthy_controls""], [""changes_in_EMG_pattern"", ""correlated_with"", ""disease_severity""], [""disease_severity"", ""measured_by"", ""motor_UPDRS_score""], [""EMG_pattern"", ""potential_neurophysiological_marker"", ""PD""]]","[[""study"", ""evaluated"", ""changes_in_EMG_pattern""], [""changes_in_EMG_pattern"", ""during"", ""rapid_point-to-point_movements""], [""rapid_point-to-point_movements"", ""performed_by"", ""PD_subjects""], [""rapid_point-to-point_movements"", ""performed_by"", ""healthy_subjects""], [""PD_subjects"", ""divided_into"", ""three_groups""], [""three_groups"", ""based_on"", ""off_medication_motor_UPDRS_score""], [""EMG_pattern"", ""distinguished"", ""PD_subjects""], [""EMG_pattern"", ""distinguished"", ""healthy_subjects""], [""EMG_measures"", ""correlated_with"", ""motor_UPDRS_score""], [""healthy_subject"", ""reexamined"", ""after_30_months""], [""motor_UPDRS_score"", ""changed_from"", ""0""], [""motor_UPDRS_score"", ""changed_to"", ""10""], [""healthy_subject"", ""diagnosed_with"", ""Parkinsons_disease""]]",0.6336323740732555,0.6192585541614593
180,Is it necessary to remove the seminal vesicles completely at radical prostatectomy?,"Whether to use the European Society of Urological Oncology algorithm depends not only on its accuracy, but also on the relative clinical consequences of false-positive and false-negative results. Our threshold of 75 is an intermediate value that is difficult to interpret, given uncertainties about the benefit of seminal vesicle sparing and harm associated with untreated seminal vesicle invasion. We recommend more formal decision analysis to determine the clinical value of the European Society of Urological Oncology algorithm.","According to the European Society of Urological Oncology algorithm, it is not necessary to remove the seminal vesicles completely at radical prostatectomy for patients with prostate specific antigen less than 10 ng/ml except when biopsy Gleason score is greater than 6 or there are greater than 50% positive biopsy cores. The algorithm showed that the negative predictive value of not removing the seminal vesicles was 98.6%.","[[""European_Society_of_Urological_Oncology"", ""developed"", ""algorithm""], [""algorithm"", ""depends_on"", ""accuracy""], [""algorithm"", ""depends_on"", ""clinical_consequences""], [""clinical_consequences"", ""related_to"", ""false-positive_results""], [""clinical_consequences"", ""related_to"", ""false-negative_results""], [""threshold"", ""value"", ""75""], [""threshold"", ""difficulty"", ""interpretation""], [""European_Society_of_Urological_Oncology"", ""recommends"", ""decision_analysis""], [""decision_analysis"", ""purpose"", ""determine_clinical_value""]]","[[""European_Society_of_Urological_Oncology"", ""developed"", ""algorithm""], [""algorithm"", ""applies_to"", ""radical_prostatectomy""], [""radical_prostatectomy"", ""involves"", ""seminal_vesicles_removal""], [""algorithm"", ""states"", ""no_removal_necessary""], [""no_removal_necessary"", ""condition"", ""prostate_specific_antigen_less_than_10""], [""no_removal_necessary"", ""exception"", ""biopsy_Gleason_score_greater_than_6""], [""no_removal_necessary"", ""exception"", ""positive_biopsy_cores_greater_than_50""], [""algorithm"", ""shows"", ""negative_predictive_value""], [""negative_predictive_value"", ""value"", ""98.6""]]","[[""European_Society_of_Urological_Oncology"", ""published"", ""publication""], [""publication"", ""questions"", ""need_for_seminal_vesicles_removal""], [""European_Society_of_Urological_Oncology"", ""developed"", ""algorithm""], [""algorithm"", ""applied_to"", ""independent_data_set""], [""independent_data_set"", ""size"", ""1406""], [""independent_data_set"", ""time_frame"", ""1998-2004""], [""algorithm"", ""classifies"", ""patients""], [""patients"", ""classified_as"", ""positive_or_negative""], [""positive"", ""definition"", ""seminal_vesicle_invasion""], [""negative"", ""definition"", ""no_seminal_vesicle_invasion""], [""seminal_vesicle_invasion"", ""cases"", ""90""], [""positive_cases"", ""number"", ""81""], [""sensitivity"", ""value"", ""90%""], [""no_seminal_vesicle_invasion"", ""cases"", ""1316""], [""negative_cases"", ""number"", ""656""], [""specificity"", ""value"", ""50%""], [""negative_predictive_value"", ""value"", ""98.6""], [""algorithm"", ""usage"", ""dependent_on_loss_in_health""], [""loss_in_health"", ""comparison"", ""75_times_greater""], [""European_Society_of_Urological_Oncology"", ""recommends"", ""not_using_algorithm""]]",0.36019032620985336,0.5770537223516625
181,Is routine MR cholangiopancreatography (MRCP) justified prior to cholecystectomy?,"Although MRCP is diagnostically useful in the perioperative management in some cases, its routine use in the DRG-era may not be justified due to the costs.","Yes, routine MRCP prior to cholecystectomy is justified as it can detect clinically inapparent common bile duct (CBD) stones in approximately 4% of cases and has a poor predictive value for the presence of CBD stones in elevated liver enzymes (positive predictive value, 21%; negative predictive value, 96%).","[[""MRCP"", ""used_for"", ""perioperative_management""], [""MRCP"", ""diagnostically_useful_in"", ""some_cases""], [""MRCP"", ""not_justified_for"", ""routine_use_in_DRG-era""], [""MRCP"", ""has_high"", ""costs""]]","[[""MRCP"", ""detects"", ""clinically_inapparent_common_bile_duct_stones""], [""MRCP"", ""performed_prior_to"", ""cholecystectomy""], [""clinically_inapparent_common_bile_duct_stones"", ""found_in"", ""4%_of_cases""], [""elevated_liver_enzymes"", ""has_poor_predictive_value_for"", ""CBD_stones""], [""elevated_liver_enzymes"", ""has_positive_predictive_value"", ""21%""], [""elevated_liver_enzymes"", ""has_negative_predictive_value"", ""96%""]]","[[""MRCP"", ""used_to_investigate"", ""bile_ducts""], [""MRCP"", ""performed_prior_to"", ""cholecystectomy""], [""study"", ""aimed_to_analyze"", ""rate_of_clinically_inapparent_common_bile_duct_stones""], [""study"", ""aimed_to_analyze"", ""predictive_value_of_elevated_liver_enzymes_for_CBD_stones""], [""study"", ""aimed_to_analyze"", ""influence_of_radiological_results_on_perioperative_management""], [""study"", ""involved"", ""465_patients""], [""patients"", ""underwent"", ""cholecystectomy""], [""cholecystectomy"", ""performed_mainly"", ""laparoscopically""], [""cholecystectomy"", ""performed_within"", ""18_months""], [""MRCP"", ""performed_in"", ""454_patients""], [""MRCP"", ""found_clinically_silent_CBD_stones_in"", ""4%_of_patients""], [""elevated_liver_enzymes"", ""has_poor_predictive_value_for"", ""CBD_stones""], [""elevated_liver_enzymes"", ""has_positive_predictive_value"", ""21%""], [""elevated_liver_enzymes"", ""has_negative_predictive_value"", ""96%""], [""postoperative_morbidity"", ""included"", ""0_bile_duct_injury""], [""postoperative_morbidity"", ""included"", ""0.4%_residual_gallstones""]]",0.23414689744422973,0.8223916368097464
182,Should the elderly be resuscitated following out-of-hospital cardiac arrest?,"Resuscitation of elderly patients in whom out-of-hospital cardiac arrest occurs is reasonable and appropriate, according to the findings of this study. Even though elderly patients are more likely than younger patients to die during hospitalization, the hospital stay of the elderly is not longer, the elderly do not have more residual neurologic impairments, and survival after hospital discharge is similar to that in younger patients.","Yes, the elderly should be resuscitated following out-of-hospital cardiac arrest, as there is no significant difference in hospital course and long-term survival between the elderly and younger patients. Although hospital deaths were more common in the elderly, the length of hospitalization and stay in intensive care units were not significantly different between the age groups. Additionally, calculated long-term survival curves demonstrated similar survival in both age groups, with approximately 65 percent of hospital survivors alive at 24 months after hospital discharge.","[[""elderly_patients"", ""more_likely_to_die_during"", ""hospitalization""], [""elderly_patients"", ""do_not_have"", ""longer_hospital_stay""], [""elderly_patients"", ""do_not_have"", ""more_residual_neurologic_impairments""], [""elderly_patients"", ""have_similar"", ""survival_after_hospital_discharge""], [""younger_patients"", ""have_similar"", ""survival_after_hospital_discharge""], [""elderly_patients"", ""compared_to"", ""younger_patients""]]","[[""elderly_patients"", ""should_be_resuscitated"", ""following_out-of-hospital_cardiac_arrest""], [""elderly_patients"", ""have_no_significant_difference_in"", ""hospital_course""], [""younger_patients"", ""have_no_significant_difference_in"", ""hospital_course""], [""elderly_patients"", ""have_no_significant_difference_in"", ""long-term_survival""], [""younger_patients"", ""have_no_significant_difference_in"", ""long-term_survival""], [""elderly_patients"", ""have_more_common"", ""hospital_deaths""], [""elderly_patients"", ""have_similar"", ""length_of_hospitalization""], [""younger_patients"", ""have_similar"", ""length_of_hospitalization""], [""elderly_patients"", ""have_similar"", ""stay_in_intensive_care_units""], [""younger_patients"", ""have_similar"", ""stay_in_intensive_care_units""], [""elderly_patients"", ""have_similar"", ""long-term_survival_curves""], [""younger_patients"", ""have_similar"", ""long-term_survival_curves""], [""hospital_survivors"", ""have_similar"", ""survival_at_24_months""]]","[[""elderly_patients"", ""divided_into"", ""age_group_more_than_70_years""], [""younger_patients"", ""divided_into"", ""age_group_less_than_70_years""], [""study"", ""consisted_of"", ""214_consecutive_patients""], [""elderly_patients"", ""have_history_of"", ""heart_failure""], [""younger_patients"", ""have_history_of"", ""heart_failure""], [""elderly_patients"", ""more_commonly_taking"", ""digitalis""], [""younger_patients"", ""more_commonly_taking"", ""digitalis""], [""elderly_patients"", ""more_commonly_taking"", ""diuretics""], [""younger_patients"", ""more_commonly_taking"", ""diuretics""], [""younger_patients"", ""more_often_had"", ""acute_myocardial_infarction""], [""elderly_patients"", ""demonstrated"", ""ventricular_fibrillation""], [""younger_patients"", ""demonstrated"", ""ventricular_fibrillation""], [""elderly_patients"", ""had"", ""electromechanical_dissociation""], [""younger_patients"", ""had"", ""electromechanical_dissociation""], [""elderly_patients"", ""have_more_common"", ""hospital_deaths""], [""younger_patients"", ""have_more_common"", ""hospital_deaths""], [""elderly_patients"", ""have_similar"", ""length_of_hospitalization""], [""younger_patients"", ""have_similar"", ""length_of_hospitalization""], [""elderly_patients"", ""have_similar"", ""stay_in_intensive_care_units""], [""younger_patients"", ""have_similar"", ""stay_in_intensive_care_units""], [""elderly_patients"", ""have_similar"", ""number_of_neurologic_deaths""], [""younger_patients"", ""have_similar"", ""number_of_neurologic_deaths""], [""elderly_patients"", ""have_similar"", ""residual_neurologic_impairments""], [""younger_patients"", ""have_similar"", ""residual_neurologic_impairments""], [""elderly_patients"", ""required"", ""extended-care_facilities""], [""younger_patients"", ""required"", ""extended-care_facilities""], [""hospital_survivors"", ""have_similar"", ""long-term_survival_curves""], [""elderly_patients"", ""have_similar"", ""survival_at_24_months""], [""younger_patients"", ""have_similar"", ""survival_at_24_months""]]",0.6886539803118035,0.756433285653248
183,Lipopolysaccharide-binding protein: a new biomarker for infectious endocarditis?,Serial LBP measurement may provide an effective and useful tool for evaluating the response to therapy in IE patients. We found a strong correlation between LBP and CRP concentrations; LBP has a tendency to increase earlier in cases of reinfection.,"Yes, the study found that serum lipopolysaccharide-binding protein (LBP) concentrations were significantly higher in patients with infectious endocarditis (IE) compared to healthy controls and patients with noninfectious heart valve diseases (HVDs), and its progression during therapy correlated with changes in the C-reactive protein (CRP) concentration.","[[""Serial_LBP_measurement"", ""used_for"", ""evaluating_response_to_therapy""], [""Serial_LBP_measurement"", ""evaluates_in"", ""IE_patients""], [""LBP"", ""correlated_with"", ""CRP_concentrations""], [""LBP"", ""tendency_to"", ""increase_earlier_in_reinfection""]]","[[""study"", ""found"", ""higher_LBP_concentrations""], [""LBP_concentrations"", ""higher_in"", ""IE_patients""], [""IE_patients"", ""compared_to"", ""healthy_controls""], [""IE_patients"", ""compared_to"", ""HVD_patients""], [""LBP_concentrations"", ""correlated_with"", ""CRP_concentration""], [""CRP_concentration"", ""changes_during"", ""therapy""]]","[[""Infectious_endocarditis"", ""is"", ""bacterial_infection""], [""Infectious_endocarditis"", ""involves"", ""endocardium""], [""Diagnosis_of_IE"", ""based_on"", ""echocardiography""], [""Diagnosis_of_IE"", ""based_on"", ""blood_cultures""], [""Diagnosis_of_IE"", ""based_on"", ""molecular_genetic_screening""], [""Diagnosis_of_IE"", ""based_on"", ""inflammatory_markers""], [""inflammatory_markers"", ""include"", ""WBC_count""], [""inflammatory_markers"", ""include"", ""CRP_concentration""], [""study"", ""aimed_to"", ""evaluate_LBP""], [""LBP"", ""evaluated_as"", ""supportive_biomarker""], [""LBP"", ""used_for"", ""diagnosis_of_IE""], [""LBP"", ""used_for"", ""therapeutic_monitoring_of_IE""], [""study"", ""measured"", ""LBP_concentrations""], [""study"", ""measured"", ""CRP_concentrations""], [""study"", ""measured"", ""WBC_counts""], [""study"", ""involved"", ""IE_patients""], [""study"", ""involved"", ""HVD_patients""], [""study"", ""involved"", ""healthy_blood_donors""], [""LBP_concentrations"", ""higher_in"", ""IE_patients""], [""LBP_concentrations"", ""compared_to"", ""HVD_patients""], [""LBP_concentrations"", ""compared_to"", ""healthy_control_individuals""], [""LBP_concentrations"", ""correlated_with"", ""CRP_concentration""], [""LBP_concentrations"", ""influenced_by"", ""antibiotic_treatment""], [""LBP_concentrations"", ""influenced_by"", ""surgical_intervention""], [""CRP_concentration"", ""influenced_by"", ""antibiotic_treatment""], [""CRP_concentration"", ""influenced_by"", ""surgical_intervention""]]",0.48013519390332676,0.551808039277298
184,Intensive insulin therapy in practice: can we do it?,"IIT is difficult to implement precisely in a complex ICU environment. Measurement timing impacts overall BG control, with late measurements more often associated with severe hyperglycemic (BG>150 mg/dL) and hypoglycemic (BG<60 mg/dL) episodes.","Adherence to IIT protocols in clinical practice was found to be suboptimal, with only 46% of BG measurements within the target range. Late measurements were less likely to be within range, with 19% of values >200 mg/dL and 16% <60 mg/dL.","[[""IIT"", ""implemented_in"", ""ICU_environment""], [""Measurement_timing"", ""impacts"", ""BG_control""], [""Late_measurements"", ""associated_with"", ""severe_hyperglycemic_episodes""], [""Late_measurements"", ""associated_with"", ""hypoglycemic_episodes""], [""Severe_hyperglycemic_episodes"", ""defined_by"", ""BG>150_mg/dL""], [""Hypoglycemic_episodes"", ""defined_by"", ""BG<60_mg/dL""]]","[[""Adherence_to_IIT_protocols"", ""found_to_be"", ""suboptimal""], [""BG_measurements"", ""within_target_range"", ""46%""], [""Late_measurements"", ""less_likely_to_be"", ""within_range""], [""Late_measurements"", ""associated_with"", ""values_>200_mg/dL""], [""Late_measurements"", ""associated_with"", ""values_<60_mg/dL""], [""Values_>200_mg/dL"", ""percentage"", ""19%""], [""Values_<60_mg/dL"", ""percentage"", ""16%""]]","[[""IIT"", ""standard_of_care"", ""ICU""], [""Implementation_of_insulin_protocols"", ""difficult_in"", ""clinical_practice""], [""Authors_objective"", ""quantify_adherence"", ""IIT_protocol""], [""Authors_objective"", ""describe_impact"", ""adherence_on_BG_control""], [""Retrospective_analysis"", ""performed_on"", ""cohort_of_critically_ill_patients""], [""Cohort_of_critically_ill_patients"", ""treated_with"", ""IIT""], [""Protocol_adherence"", ""evaluated_by"", ""timing_of_BG_measurements""], [""BG_measurements"", ""categorized_by"", ""time_from_previous_reading""], [""Time_categories"", ""include"", ""early""], [""Time_categories"", ""include"", ""on_time""], [""Time_categories"", ""include"", ""late""], [""Early_measurements"", ""defined_by"", ""<1_hour""], [""On_time_measurements"", ""defined_by"", ""1-3_hours""], [""Late_measurements"", ""defined_by"", "">3_hours""], [""Outcome_measures"", ""include"", ""mean_BG""], [""Outcome_measures"", ""include"", ""median_BG""], [""Outcome_measures"", ""include"", ""proportion_of_values_within_target_range""], [""Trauma_and_surgical_ICU_patients"", ""number"", ""1106""], [""Measurements_available"", ""number"", ""54139""], [""Overall_mean_BG"", ""value"", ""116_mg/dL""], [""Target_range"", ""defined_by"", ""80-110_mg/dL""], [""Values_within_target_range"", ""percentage"", ""46%""], [""On_time_measurements"", ""number"", ""45806""], [""On_time_measurements"", ""percentage"", ""86%""], [""Early_measurements"", ""number"", ""2749""], [""Early_measurements"", ""percentage"", ""5%""], [""Late_measurements"", ""number"", ""4478""], [""Late_measurements"", ""percentage"", ""9%""], [""Late_measurements"", ""less_likely_to_be"", ""within_range""], [""Late_measurements"", ""associated_with"", ""values_>200_mg/dL""], [""Late_measurements"", ""associated_with"", ""values_150-200_mg/dL""], [""Late_measurements"", ""associated_with"", ""values_<60_mg/dL""], [""Values_>200_mg/dL"", ""percentage_of_late_measurements"", ""19%""], [""Values_150-200_mg/dL"", ""percentage_of_late_measurements"", ""13%""], [""Values_<60_mg/dL"", ""percentage_of_late_measurements"", ""16%""]]",0.3353061556394375,0.8402170769496828
