id,question,gold_answer,llm_answer,kg_gold,kg_llm,kg_context,gold_similarity,context_similarity
258,Are readmissions avoidable?,"Differences were apparent in the extent of avoidability of readmissions in different groups of admissions. However, assessors rated only 49.3% of the group with the highest proportion of avoidable admissions (surgical readmissions at 0-6 days) as avoidable. The remainder were thought to be unavoidable except for 2%, which could not be classified. The use of readmission rates as an outcome indicator of hospital inpatient care should be avoided.","Yes, readmissions are avoidable, but the extent to which they are avoidable varies depending on the type of readmission and the time frame after the first discharge.","[[""Differences"", ""apparent_in"", ""extent_of_avoidability""], [""extent_of_avoidability"", ""related_to"", ""readmissions""], [""readmissions"", ""occur_in"", ""different_groups_of_admissions""], [""assessors"", ""rated"", ""49.3%_of_readmissions""], [""49.3%_of_readmissions"", ""classified_as"", ""avoidable""], [""readmissions"", ""classified_as"", ""unavoidable""], [""readmissions"", ""classified_as"", ""unclassifiable""], [""readmission_rates"", ""used_as"", ""outcome_indicator""], [""hospital_inpatient_care"", ""related_to"", ""readmission_rates""], [""use_of_readmission_rates"", ""should_be_avoided"", ""as_outcome_indicator""]]","[[""readmissions"", ""are"", ""avoidable""], [""extent_of_avoidability"", ""varies"", ""depending_on_type""], [""type_of_readmission"", ""related_to"", ""avoidability""], [""time_frame"", ""related_to"", ""avoidability""], [""readmissions"", ""related_to"", ""time_frame_after_first_discharge""]]","[[""readmission_rates"", ""investigated_as"", ""outcome_indicator""], [""outcome_indicator"", ""related_to"", ""hospital_inpatient_care""], [""readmissions"", ""investigated_for"", ""avoidability""], [""avoidability"", ""investigated_in"", ""unplanned_readmissions""], [""unplanned_readmissions"", ""occur_within"", ""28_days_of_discharge""], [""retrospective_analysis"", ""conducted_on"", ""case_notes""], [""case_notes"", ""selected_from"", ""stratified_random_sample""], [""stratified_random_sample"", ""consists_of"", ""patients_with_unplanned_readmissions""], [""patients_with_unplanned_readmissions"", ""admitted_between"", ""July_1987_and_June_1988""], [""readmissions"", ""categorized_as"", ""avoidable""], [""readmissions"", ""categorized_as"", ""unavoidable""], [""readmissions"", ""categorized_as"", ""unclassifiable""], [""district"", ""located_in"", ""North_East_Thames_region""], [""general_medical_readmissions"", ""more_likely_to_be_assessed_as"", ""avoidable""], [""geriatric_readmissions"", ""more_likely_to_be_assessed_as"", ""avoidable""], [""surgical_readmissions"", ""more_likely_to_be_assessed_as"", ""avoidable""], [""general_surgical_readmissions"", ""significantly_more_frequently_assessed_as"", ""avoidable""], [""general_medical_and_geriatric_readmissions"", ""cause_greatest_variability_of_judgment"", ""among_assessors""], [""doctors"", ""varied_in_agreement"", ""on_avoidability_of_readmissions""]]",0.5129901417514069,0.5901032031583183
259,CT of intraabdominal desmoid tumors: is the tumor different in patients with Gardner's disease?,"No CT characteristics, such as attenuation values, margins, and response to the contrast material, were found that would enable differentiation between isolated intraabdominal desmoids and those associated with Gardner's disease. Desmoid tumors associated with Gardner's syndrome tend to occur in the mesentery and abdominal wall, whereas isolated desmoids involve the retroperitoneum and pelvis. When studying CT scans obtained over time, new lesions were noted to develop in a few of the patients with Gardner's syndrome (three of 13), whereas no new lesions were found in patients with isolated desmoids.","Yes, the CT characteristics of intraabdominal desmoid tumors in patients with Gardner's disease are different from those of isolated desmoids. The tumors in patients with Gardner's disease are more likely to be multiple and involve the mesentery and abdominal wall, while isolated desmoids are typically singular and located in the retroperitoneum or pelvis. Additionally, desmoids related to Gardner's syndrome tend to be smaller than idiopathic desmoids.","[[""intraabdominal_desmoids"", ""associated_with"", ""Gardner\""s_disease""], [""intraabdominal_desmoids"", ""located_in"", ""mesentery""], [""intraabdominal_desmoids"", ""located_in"", ""abdominal_wall""], [""isolated_desmoids"", ""involve"", ""retroperitoneum""], [""isolated_desmoids"", ""involve"", ""pelvis""], [""patients_with_Gardner\""s_syndrome"", ""developed_new_lesions"", ""yes""], [""patients_with_isolated_desmoids"", ""developed_new_lesions"", ""no""], [""CT_scans"", ""obtained_over_time"", ""patients""], [""new_lesions"", ""noted_in"", ""patients_with_Gardner\""s_syndrome""], [""new_lesions"", ""not_found_in"", ""patients_with_isolated_desmoids""]]","[[""intraabdominal_desmoid_tumors"", ""associated_with"", ""Gardner\""s_disease""], [""intraabdominal_desmoid_tumors"", ""characterized_by"", ""multiple_tumors""], [""intraabdominal_desmoid_tumors"", ""involve"", ""mesentery""], [""intraabdominal_desmoid_tumors"", ""involve"", ""abdominal_wall""], [""isolated_desmoids"", ""characterized_by"", ""singular_tumors""], [""isolated_desmoids"", ""located_in"", ""retroperitoneum""], [""isolated_desmoids"", ""located_in"", ""pelvis""], [""desmoids_related_to_Gardner\""s_syndrome"", ""tend_to_be"", ""smaller""], [""idiopathic_desmoids"", ""tend_to_be"", ""larger""]]","[[""retrospective_study"", ""conducted_on"", ""abdominal_CT_scans""], [""abdominal_CT_scans"", ""obtained_from"", ""patients_with_intraabdominal_desmoid_tumors""], [""desmoid_tumors"", ""associated_with"", ""Gardner\""s_syndrome""], [""desmoid_tumors"", ""differentiated_from"", ""isolated_desmoids""], [""Gardner\""s_syndrome"", ""diagnosed_in"", ""patients""], [""desmoids_related_to_Gardner\""s_syndrome"", ""predated"", ""diagnosis_of_Gardner\""s_syndrome""], [""patients_with_desmoids"", ""require"", ""careful_follow-up_studies""], [""patients_with_desmoids"", ""require"", ""initial_workup_for_Gardner\""s_syndrome""], [""location"", ""studied_in"", ""desmoid_tumors""], [""enhancement_characteristics"", ""studied_in"", ""desmoid_tumors""], [""infiltration"", ""studied_in"", ""desmoid_tumors""], [""growth_characteristics"", ""compared_in"", ""desmoids""], [""desmoids_related_to_Gardner\""s_syndrome"", ""more_likely_to_be"", ""multiple""], [""desmoids_related_to_Gardner\""s_syndrome"", ""involve"", ""mesentery""], [""desmoids_related_to_Gardner\""s_syndrome"", ""involve"", ""abdominal_wall""], [""isolated_desmoid_tumors"", ""singular"", ""yes""], [""isolated_desmoid_tumors"", ""located_in"", ""retroperitoneum""], [""isolated_desmoid_tumors"", ""located_in"", ""pelvis""], [""isolated_desmoid_tumors"", ""located_in"", ""anterior_wall""], [""desmoids_related_to_Gardner\""s_syndrome"", ""tend_to_be"", ""smaller""], [""idiopathic_desmoids"", ""tend_to_be"", ""larger""], [""new_lesions"", ""developed_in"", ""patients_with_Gardner\""s_syndrome""], [""new_lesions"", ""did_not_develop_in"", ""patients_with_isolated_desmoids""], [""surgically_resected_desmoids"", ""revealed"", ""local_recurrences""], [""local_recurrences"", ""occurred_in"", ""patients_with_isolated_desmoids""], [""local_recurrences"", ""occurred_in"", ""patients_with_Gardner\""s_syndrome""]]",0.7256650381259836,0.827099452117205
260,Blunt splenic trauma in adults: can CT findings be used to determine the need for surgery?,"Our results show that CT findings cannot be used to determine reliably which patients require surgery and which patients can be treated conservatively. Even patients with splenic parenchymal injuries of CT grade III, IV, and V and with CT-based scores of 2.5 or higher can be successfully treated conservatively if the clinical situation is appropriate, whereas delayed splenic rupture can still develop in patients with low CT grades or scores. The choice between operative and nonoperative management of splenic trauma should be mainly based on clinical findings rather than CT findings.","The CT findings accurately reflected the extent of injury in most patients with blunt splenic injuries. However, there were some false-negative and false-positive findings. The CT-based score (1-6) was more accurate than the CT scale (I-V) in predicting the need for surgery.","[[""CT_findings"", ""cannot_determine"", ""surgery_requirement""], [""splenic_parenchymal_injuries"", ""have_CT_grade"", ""III""], [""splenic_parenchymal_injuries"", ""have_CT_grade"", ""IV""], [""splenic_parenchymal_injuries"", ""have_CT_grade"", ""V""], [""CT-based_scores"", ""have_value"", ""2.5_or_higher""], [""CT_findings"", ""should_not_be_used"", ""determining_surgery""], [""clinical_situation"", ""determines"", ""treatment_approach""], [""clinical_findings"", ""should_be_used"", ""determining_surgery""], [""operative_management"", ""is_based_on"", ""clinical_findings""], [""nonoperative_management"", ""is_based_on"", ""clinical_findings""], [""delayed_splenic_rupture"", ""can_develop_in"", ""patients_with_low_CT_grades""]]","[[""CT_findings"", ""accurately_reflect"", ""extent_of_injury""], [""CT_findings"", ""have"", ""false-negative_findings""], [""CT_findings"", ""have"", ""false-positive_findings""], [""CT-based_score"", ""is_more_accurate_than"", ""CT_scale""], [""CT-based_score"", ""predicts"", ""need_for_surgery""], [""CT_scale"", ""has_grades"", ""I-V""], [""CT-based_score"", ""has_values"", ""1-6""]]","[[""CT_findings"", ""are_correlated_with"", ""need_for_surgery""], [""CT_scale"", ""has_grades"", ""I-V""], [""CT-based_score"", ""has_values"", ""1-6""], [""CT-scale"", ""compared_with"", ""surgical_findings""], [""CT-based_score"", ""refers_to"", ""parenchymal_injuries""], [""CT-based_score"", ""refers_to"", ""hemoperitoneum""], [""early_laparotomy"", ""was_done_in"", ""nine_patients""], [""conservative_treatment"", ""was_attempted_in"", ""36_patients""], [""conservative_treatment"", ""was_successful_in"", ""31_patients""], [""delayed_laparotomy"", ""was_done_in"", ""five_patients""], [""CT_scale"", ""classified_injuries"", ""grade_I_or_II""], [""grade_I_or_II_injuries"", ""had"", ""20_conservative_treatments""], [""grade_I_or_II_injuries"", ""had"", ""five_delayed_surgeries""], [""CT_scale"", ""classified_injuries"", ""grade_III_IV_or_V""], [""grade_III_IV_or_V_injuries"", ""had"", ""eight_early_laparotomies""], [""grade_III_IV_or_V_injuries"", ""had"", ""11_conservative_treatments""], [""CT_findings"", ""were_false-negative_in"", ""one_patient""], [""CT_findings"", ""were_identical_to_intraoperative_findings_in"", ""four_cases""], [""CT_findings"", ""underestimated_injuries_in"", ""four_patients""], [""CT_findings"", ""overestimated_injuries_in"", ""six_patients""], [""CT-based_score"", ""was_applied_to"", ""41_patients""], [""CT-based_score"", ""had_values_below_2.5_in"", ""12_patients""], [""patients_with_scores_below_2.5"", ""had"", ""10_conservative_treatments""], [""patients_with_scores_below_2.5"", ""had"", ""two_delayed_surgeries""], [""CT-based_score"", ""had_values_of_2.5_or_higher_in"", ""29_patients""], [""patients_with_scores_of_2.5_or_higher"", ""had"", ""six_early_laparotomies""], [""patients_with_scores_of_2.5_or_higher"", ""had"", ""20_conservative_treatments""], [""patients_with_scores_of_2.5_or_higher"", ""had"", ""three_delayed_surgeries""], [""patients_who_required_delayed_surgery"", ""had_mean_score"", ""3.0""], [""patients_who_did_not_require_surgery"", ""had_mean_score"", ""3.1""]]",0.5768780645751264,0.7232371906531827
261,Is intramuscular mivacurium an alternative to intramuscular succinylcholine?,"Although ventilatory depression preceded twitch depression, both occurred later with intramuscular mivacurium than would be expected after intravenous mivacurium or intramuscular succinylcholine. The authors speculate that the onset of intramuscular mivacurium is too slow to treat laryngospasm or to facilitate routine tracheal intubation in infants or children, despite administration of large doses.","No, intramuscular mivacurium is not an alternative to intramuscular succinylcholine. The study did not achieve the desired 80% twitch depression within 5 min of drug administration.","[[""ventilatory_depression"", ""precedes"", ""twitch_depression""], [""intramuscular_mivacurium"", ""compared_to"", ""intravenous_mivacurium""], [""intramuscular_mivacurium"", ""compared_to"", ""intramuscular_succinylcholine""], [""intramuscular_mivacurium"", ""onset"", ""slow""], [""laryngospasm"", ""treated_with"", ""intramuscular_mivacurium""], [""tracheal_intubation"", ""facilitated_by"", ""intramuscular_mivacurium""], [""intramuscular_mivacurium"", ""administered_in"", ""large_doses""]]","[[""intramuscular_mivacurium"", ""alternative_to"", ""intramuscular_succinylcholine""], [""study"", ""did_not_achieve"", ""80%_twitch_depression""], [""80%_twitch_depression"", ""not_achieved_within"", ""5_min""], [""drug_administration"", ""time_frame"", ""5_min""]]","[[""mivacurium"", ""onset"", ""rapid""], [""mivacurium"", ""duration_of_action"", ""short""], [""intramuscular_mivacurium"", ""treats"", ""laryngospasm""], [""intramuscular_mivacurium"", ""facilitates"", ""tracheal_intubation""], [""intramuscular_mivacurium"", ""produces"", ""prolonged_paralysis""], [""authors"", ""measured"", ""neuromuscular_effects""], [""infants_and_children"", ""age_range"", ""3_months_to_5_yr""], [""infants_and_children"", ""anesthetized_with"", ""nitrous_oxide""], [""infants_and_children"", ""anesthetized_with"", ""halothane""], [""mivacurium"", ""injected_into"", ""quadriceps_muscle""], [""mivacurium"", ""injected_into"", ""deltoid_muscle""], [""mivacurium"", ""initial_dose"", ""250_micrograms/kg""], [""mivacurium"", ""maximum_dose"", ""800_micrograms/kg""], [""dose"", ""adjusted"", ""according_to_response""], [""goal"", ""achieve"", ""80-90%_twitch_depression""], [""goal"", ""achieve_within"", ""5_min""], [""peak_twitch_depression"", ""value"", ""90""], [""peak_twitch_depression"", ""time"", ""15.0_min""], [""peak_twitch_depression"", ""value"", ""88""], [""peak_twitch_depression"", ""time"", ""18.4_min""], [""ventilatory_depression"", ""occurs_at"", ""9.0_min""], [""ventilatory_depression"", ""occurs_at"", ""13.6_min""], [""time_to_peak_twitch_depression"", ""not_faster_with"", ""larger_doses""], [""time_to_ventilatory_depression"", ""not_faster_with"", ""larger_doses""]]",0.480510526895067,0.44149175658995315
262,"Does halothane interfere with the release, action, or stability of endothelium-derived relaxing factor/nitric oxide?",The authors' data demonstrate that halothane does not interfere with endothelial cell release of EDRF/NO and its smooth muscle cell relaxation but seems to modify either EDRF/NO half-life or its activated redox form.,"Halothane interferes with the release, action, and stability of endothelium-derived relaxing factor/nitric oxide.","[[""halothane"", ""does_not_interfere_with"", ""endothelial_cell_release_of_EDRF/NO""], [""halothane"", ""does_not_interfere_with"", ""smooth_muscle_cell_relaxation""], [""halothane"", ""modifies"", ""EDRF/NO_half-life""], [""halothane"", ""modifies"", ""activated_redox_form_of_EDRF/NO""]]","[[""halothane"", ""interferes_with"", ""release_of_EDRF/NO""], [""halothane"", ""interferes_with"", ""action_of_EDRF/NO""], [""halothane"", ""interferes_with"", ""stability_of_EDRF/NO""]]","[[""halothane"", ""attenuates"", ""endothelium-dependent_relaxation""], [""halothane"", ""affects"", ""endothelium-derived_relaxing_factor/nitric_oxide_production""], [""halothane"", ""affects"", ""nitric_oxide_action_on_vascular_smooth_muscle""], [""indomethacin-treated_bovine_aortic_endothelial_cells"", ""grown_on"", ""microcarrier_beads""], [""indomethacin-treated_bovine_aortic_endothelial_cells"", ""served_as"", ""nitric_oxide_donors""], [""isolated_denuded_rabbit_aortic_ring"", ""used_to_detect"", ""EDRF/NO_release""], [""halothane"", ""added_to"", ""perfusate""], [""halothane"", ""treats"", ""vascular_denuded_ring""], [""halothane"", ""treats"", ""vascular_ring_plus_BAEC""], [""halothane"", ""affects"", ""relaxation_induced_by_EDRF/NO""], [""hemoglobin"", ""attenuates"", ""relaxation_induced_by_EDRF/NO_pathway""], [""L-monomethyl-L-arginine"", ""attenuates"", ""relaxation_induced_by_EDRF/NO_pathway""], [""halothane"", ""affects"", ""vascular_relaxation_induced_by_sodium_nitroprusside""], [""EDRF/NO"", ""released_by"", ""BAEC""], [""EDRF/NO"", ""responsible_for"", ""relaxation_of_vascular_ring""], [""halothane"", ""potentiated"", ""tension_induced_by_phenylephrine""], [""halothane"", ""attenuated"", ""relaxation_induced_by_release_of_EDRF/NO""], [""halothane"", ""added_to_perfusate_downstream_to_endothelial_cells"", ""affects_relaxation""], [""halothane"", ""has_no_effect_on"", ""vascular_relaxation_induced_by_sodium_nitroprusside""]]",0.8212844611413004,0.8157779614274803
263,Is age-related maculopathy associated with cataracts?,These data suggest a possible commonly shared pathogenesis between nuclear sclerotic cataract and age-related maculopathy.,"Nuclear sclerosis is associated with increased odds of early age-related maculopathy, but not late age-related maculopathy. Cataract surgery is associated with increased odds of early age-related maculopathy.","[[""nuclear_sclerotic_cataract"", ""possibly_shared_pathogenesis_with"", ""age-related_maculopathy""]]","[[""nuclear_sclerosis"", ""associated_with"", ""early_age-related_maculopathy""], [""nuclear_sclerosis"", ""not_associated_with"", ""late_age-related_maculopathy""], [""cataract_surgery"", ""associated_with"", ""early_age-related_maculopathy""]]","[[""The_Beaver_Dam_Eye_Study"", ""conducted_from"", ""1988""], [""The_Beaver_Dam_Eye_Study"", ""conducted_to"", ""1990""], [""The_Beaver_Dam_Eye_Study"", ""had_participants"", ""4926_people""], [""nuclear_sclerosis"", ""grading_performed_using"", ""standardized_protocols""], [""cortical_cataract"", ""grading_performed_using"", ""standardized_protocols""], [""posterior_subcapsular_cataract"", ""grading_performed_using"", ""standardized_protocols""], [""age-related_maculopathy"", ""grading_performed_using"", ""standardized_protocols""], [""nuclear_sclerosis"", ""associated_with"", ""early_age-related_maculopathy""], [""nuclear_sclerosis"", ""odds_ratio"", ""1.96""], [""nuclear_sclerosis"", ""confidence_interval"", ""1.28_to_3.01""], [""nuclear_sclerosis"", ""not_associated_with"", ""late_age-related_maculopathy""], [""nuclear_sclerosis"", ""odds_ratio_for_late_age-related_maculopathy"", ""1.38""], [""nuclear_sclerosis"", ""confidence_interval_for_late_age-related_maculopathy"", ""0.52_to_3.63""], [""cortical_cataract"", ""not_related_to"", ""age-related_maculopathy""], [""posterior_subcapsular_cataract"", ""not_related_to"", ""age-related_maculopathy""], [""cataract_surgery"", ""associated_with"", ""early_age-related_maculopathy""]]",0.6773618578097134,1.0
264,Are antioxidants or supplements protective for age-related macular degeneration?,"The data suggest a protective effect for AMD of high plasma values of alpha-tocopherol. An antioxidant index, composed of plasma ascorbic acid, alpha-tocopherol, and beta-carotene, was also protective. The use of vitamin supplements to prevent AMD is not supported by these data, which showed no protective effect of vitamin use.","Antioxidants and supplements, including ascorbic acid, alpha-tocopherol, and beta-carotene, are protective for age-related macular degeneration.","[[""high_plasma_values_of_alpha-tocopherol"", ""has"", ""protective_effect_for_AMD""], [""antioxidant_index"", ""composed_of"", ""plasma_asscorbic_acid""], [""antioxidant_index"", ""composed_of"", ""alpha-tocopherol""], [""antioxidant_index"", ""composed_of"", ""beta-carotene""], [""antioxidant_index"", ""has"", ""protective_effect""], [""vitamin_supplements"", ""has_no"", ""protective_effect_for_AMD""], [""alpha-tocopherol"", ""has"", ""protective_effect_for_AMD""]]","[[""ascorbic_acid"", ""is"", ""antioxidant""], [""alpha-tocopherol"", ""is"", ""antioxidant""], [""beta-carotene"", ""is"", ""antioxidant""], [""antioxidants"", ""are"", ""protective_for_AMD""], [""supplements"", ""are"", ""protective_for_AMD""]]","[[""retinol"", ""studied_in"", ""Baltimore_Longitudinal_Study_of_Aging""], [""ascorbic_acid"", ""studied_in"", ""Baltimore_Longitudinal_Study_of_Aging""], [""alpha-tocopherol"", ""studied_in"", ""Baltimore_Longitudinal_Study_of_Aging""], [""beta-carotene"", ""studied_in"", ""Baltimore_Longitudinal_Study_of_Aging""], [""Baltimore_Longitudinal_Study_of_Aging"", ""enrolled"", ""population""], [""population"", ""had"", ""fasting_plasma_levels_measured""], [""fasting_plasma_levels"", ""measured"", ""retinol""], [""fasting_plasma_levels"", ""measured"", ""ascorbic_acid""], [""fasting_plasma_levels"", ""measured"", ""alpha-tocopherol""], [""fasting_plasma_levels"", ""measured"", ""beta-carotene""], [""participants"", ""had"", ""biennial_examination""], [""biennial_examination"", ""included"", ""lens_and_macular_photographs""], [""lens_and_macular_photographs"", ""taken"", ""January_1988_through_January_1_1990""], [""participants"", ""had"", ""fundus_photographs_taken""], [""fundus_photographs"", ""taken"", ""82_percent_of_participants""], [""plasma_data"", ""available"", ""82_percent_of_participants_with_fundus_photographs""], [""age-related_macular_degeneration"", ""defined_as"", ""neovascular_changes""], [""age-related_macular_degeneration"", ""defined_as"", ""geographic_atrophy""], [""age-related_macular_degeneration"", ""defined_as"", ""nongeographic_atrophy""], [""age-related_macular_degeneration"", ""defined_as"", ""large_or_confluent_drusen""], [""age-related_macular_degeneration"", ""defined_as"", ""hyperpigmentation""], [""alpha-tocopherol"", ""associated_with"", ""protective_effect_for_AMD""], [""antioxidant_index"", ""includes"", ""ascorbic_acid""], [""antioxidant_index"", ""includes"", ""alpha-tocopherol""], [""antioxidant_index"", ""includes"", ""beta-carotene""], [""antioxidant_index"", ""has"", ""protective_effect_for_AMD""], [""population"", ""was"", ""well_nourished""], [""study"", ""cannot_exclude"", ""possibility_of_low_micronutrient_levels_being_risk_factors_for_AMD""]]",0.6427374810878557,0.6572139681178251
265,Continuous ambulatory peritoneal dialysis: an option in the developing world?,"The association of biomedical, socioeconomic, and psychosocial variables with high peritonitis rates has important implications for the selection of patients for CAPD in this setting.","The text does not provide information about the feasibility of continuous ambulatory peritoneal dialysis in the developing world, therefore I cannot answer the question.","[[""biomedical_variables"", ""associated_with"", ""high_peritonitis_rates""], [""socioeconomic_variables"", ""associated_with"", ""high_peritonitis_rates""], [""psychosocial_variables"", ""associated_with"", ""high_peritonitis_rates""], [""high_peritonitis_rates"", ""has_implications_for"", ""patient_selection_for_CAPD""]]","[[""text"", ""lacks_information_about"", ""feasibility_of_CAPD_in_developing_world""], [""CAPD"", ""has_feasibility_question"", ""in_developing_world""]]","[[""biomedical_criteria"", ""evaluated_as"", ""predictors_of_therapeutic_success""], [""socio-economic_criteria"", ""evaluated_as"", ""predictors_of_therapeutic_success""], [""psychosocial_criteria"", ""evaluated_as"", ""predictors_of_therapeutic_success""], [""predictors_of_therapeutic_success"", ""used_to"", ""optimize_patient_selection_for_CAPD""], [""CAPD"", ""performed_in"", ""developing_country""], [""retrospective_cohort_study"", ""investigates"", ""relationship_between_peritonitis_and_exitsite_infection""], [""retrospective_cohort_study"", ""investigates"", ""biomedical_data""], [""retrospective_cohort_study"", ""investigates"", ""socioeconomic_data""], [""retrospective_cohort_study"", ""investigates"", ""psychosocial_data""], [""CAPD_unit"", ""located_in"", ""large_tertiary_care_teaching_hospital""], [""patients"", ""entered_CAPD_program"", ""between_1987_and_1991""], [""patients"", ""number"", ""132""], [""mean_survival_time_on_CAPD"", ""was"", ""17.3_months""], [""peritonitis_rates"", ""were_high"", ""especially_among_blacks""], [""increased_peritonitis_rates"", ""associated_with"", ""age""], [""increased_peritonitis_rates"", ""associated_with"", ""black_race""], [""increased_peritonitis_rates"", ""associated_with"", ""diabetes""], [""increased_peritonitis_rates"", ""associated_with"", ""psychosocial_factors""], [""being_black"", ""linked_to"", ""poor_socioeconomic_conditions""], [""socioeconomic_factors"", ""associated_with"", ""high_peritonitis_rates""]]",0.20885264503650885,0.7429512077234327
266,"Midwifery defined by physicians, nurses and midwives: the birth of a consensus?","Some consensus on midwifery practice exists between physicians, nurses and midwives. In jurisdictions where opposition to midwives is strong, such consensus could serve as the starting point for the introduction of midwifery.","Midwifery practice preferred by physicians, nurses and midwives in Quebec in 1991 was characterized by a consensus on key aspects, but disagreement on specific details.","[[""physicians"", ""have_consensus_with"", ""nurses""], [""physicians"", ""have_consensus_with"", ""midwives""], [""nurses"", ""have_consensus_with"", ""midwives""], [""midwifery"", ""introduced_in"", ""jurisdictions""], [""jurisdictions"", ""have_opposition_to"", ""midwives""], [""consensus"", ""serves_as"", ""starting_point""], [""starting_point"", ""for_introduction_of"", ""midwifery""]]","[[""Quebec"", ""location_of"", ""midwifery_practice""], [""midwifery_practice"", ""characterized_by"", ""consensus""], [""consensus"", ""on"", ""key_aspects""], [""physicians"", ""have_disagreement_with"", ""nurses""], [""physicians"", ""have_disagreement_with"", ""midwives""], [""nurses"", ""have_disagreement_with"", ""midwives""], [""disagreement"", ""on"", ""specific_details""], [""midwifery_practice"", ""preferred_by"", ""physicians""], [""midwifery_practice"", ""preferred_by"", ""nurses""], [""midwifery_practice"", ""preferred_by"", ""midwives""], [""1991"", ""year_of"", ""midwifery_practice""]]","[[""Quebec"", ""location_of"", ""mail_survey""], [""mail_survey"", ""conducted_in"", ""1991""], [""mail_survey"", ""involved"", ""physicians""], [""mail_survey"", ""involved"", ""nurses""], [""mail_survey"", ""involved"", ""midwives""], [""physicians"", ""number"", ""844""], [""nurses"", ""number"", ""808""], [""midwives"", ""number"", ""92""], [""physicians"", ""response_rate"", ""597""], [""nurses"", ""response_rate"", ""723""], [""midwives"", ""response_rate"", ""92""], [""response_rate"", ""overall"", ""80%""], [""midwife_training"", ""option"", ""university_degree""], [""midwives"", ""should_provide"", ""basic_care""], [""midwives"", ""should_perform"", ""prenatal_care""], [""midwives"", ""should_perform"", ""postnatal_care""], [""hospitals"", ""location_of"", ""midwifery_care""], [""community_health_centres"", ""location_of"", ""midwifery_care""], [""midwives"", ""should_work_with"", ""maternity_care_professionals""], [""physicians"", ""have_disagreement_with"", ""nurses""], [""physicians"", ""have_disagreement_with"", ""midwives""], [""nurses"", ""have_disagreement_with"", ""midwives""], [""disagreement"", ""on"", ""level_of_university_training""], [""disagreement"", ""on"", ""need_for_nursing_training""], [""disagreement"", ""on"", ""scope_of_medical_intervention""], [""disagreement"", ""on"", ""out-of-hospital_delivery""], [""disagreement"", ""on"", ""autonomy_of_midwives""], [""disagreement"", ""on"", ""control_over_practice""]]",0.5099487818584745,0.5097304384444912
267,Do coagulation screening tests detect increased generation of thrombin and plasmin in sick newborn infants?,"Abnormal coagulation screens in sick newborn infants strongly support a diagnosis of DIC. However, normal screens do not exclude activation of the coagulation and fibrinolytic systems.","Coagulation screening tests detect increased generation of thrombin and plasmin in a significant proportion of sick newborn infants, but their sensitivity and specificity vary.","[[""Abnormal_coagulation_screens"", ""support_diagnosis_of"", ""DIC""], [""Normal_coagulation_screens"", ""do_not_exclude"", ""activation_of_coagulation_and_fibrinolytic_systems""], [""Sick_newborn_infants"", ""may_have"", ""abnormal_coagulation_screens""], [""DIC"", ""diagnosed_by"", ""abnormal_coagulation_screens""]]","[[""Coagulation_screening_tests"", ""detect"", ""increased_generation_of_thrombin_and_plasmin""], [""Coagulation_screening_tests"", ""have_variable"", ""sensitivity_and_specificity""], [""Sick_newborn_infants"", ""may_have"", ""increased_generation_of_thrombin_and_plasmin""], [""Thrombin_and_plasmin"", ""detected_by"", ""coagulation_screening_tests""]]","[[""DIC"", ""diagnosed_in"", ""sick_infants""], [""Sick_infants"", ""have"", ""prolonged_clotting_times""], [""Sick_infants"", ""have"", ""depletion_of_platelets_and_coagulation_factors""], [""Sick_infants"", ""have"", ""elevated_levels_of_fibrin_derivatives""], [""DIC"", ""characterized_by"", ""activation_of_coagulation_and_fibrinolytic_systems""], [""Coagulation_screening_tests"", ""used_to_identify"", ""infants_with_biochemical_evidence_of_increased_thrombin_and_plasmin_generation""], [""Non-surgical_patients"", ""enrolled_in"", ""prospective_cohort_study""], [""Blood_samples"", ""drawn_from"", ""free-flowing_arterial_line""], [""TAT_complexes"", ""measured_in"", ""blood_samples""], [""Plasmin-derived_fibrinopeptide_B_beta_1-42"", ""measured_in"", ""blood_samples""], [""Platelet_counts"", ""measured_in"", ""blood_samples""], [""D-Dimer_levels"", ""measured_in"", ""blood_samples""], [""Plasma_fibrinogen_concentrations"", ""measured_in"", ""blood_samples""], [""Prothrombin_times"", ""measured_in"", ""blood_samples""], [""INR"", ""calculated_from"", ""prothrombin_times""], [""Fifty-seven_infants"", ""had"", ""elevated_levels_of_TAT""], [""Fifty-seven_infants"", ""had"", ""elevated_levels_of_B_beta_1-42""], [""Platelets"", ""have"", ""sensitivity_of_39%""], [""D-Dimer"", ""have"", ""sensitivity_of_30%""], [""Fibrinogen"", ""have"", ""sensitivity_of_12%""], [""INR"", ""have"", ""sensitivity_of_11%""], [""Platelets"", ""have"", ""specificity_of_88%""], [""D-Dimer"", ""have"", ""specificity_of_91%""], [""Fibrinogen"", ""have"", ""specificity_of_98%""], [""INR"", ""have"", ""specificity_of_95%""]]",0.4013246882874388,0.663545665797332
