id,paragraph_1,kg_1,paragraph_2,kg_2
161,"Zimbabwe is a member of both the Universal Postal Union and the International Bank for Reconstruction and Development. Australia maintains diplomatic relations with Zimbabwe and is also a member of the International Centre for Settlement of Investment Disputes. Additionally, Australia has diplomatic relations with Malta. The United Kingdom is a member of Eurocontrol and the Nuclear Suppliers Group, and it has diplomatic relations with Mexico. Mexico is a member of the International Red Cross and Red Crescent Movement and maintains diplomatic relations with both Australia and Chile. Chile, which has diplomatic relations with Spain and the Philippines, is a member of the International Development Association. T. E. B. Clarke, a writer educated at Charterhouse School, holds citizenship in the United Kingdom.","[[""Zimbabwe"", ""member_of"", ""Universal_Postal_Union""], [""Zimbabwe"", ""member_of"", ""International_Bank_for_Reconstruction_and_Development""], [""Australia"", ""diplomatic_relations_with"", ""Zimbabwe""], [""Australia"", ""member_of"", ""International_Centre_for_Settlement_of_Investment_Disputes""], [""Australia"", ""diplomatic_relations_with"", ""Malta""], [""United_Kingdom"", ""member_of"", ""Eurocontrol""], [""United_Kingdom"", ""member_of"", ""Nuclear_Suppliers_Group""], [""United_Kingdom"", ""diplomatic_relations_with"", ""Mexico""], [""Mexico"", ""member_of"", ""International_Red_Cross_and_Red_Crescent_Movement""], [""Mexico"", ""diplomatic_relations_with"", ""Australia""], [""Mexico"", ""diplomatic_relations_with"", ""Chile""], [""Chile"", ""member_of"", ""International_Development_Association""], [""Chile"", ""diplomatic_relations_with"", ""Spain""], [""Chile"", ""diplomatic_relations_with"", ""Philippines""], [""T._E._B._Clarke"", ""citizen_of"", ""United_Kingdom""], [""T._E._B._Clarke"", ""educated_at"", ""Charterhouse_School""], [""T._E._B._Clarke"", ""occupation"", ""writer""]]","Zimbabwe is a member of the Universal Postal Union and the International Bank for Reconstruction and Development. Furthermore, Australia has diplomatic relations with Zimbabwe and is also a member of the International Centre for Settlement of Investment Disputes. Australia maintains diplomatic relations with Malta as well. The United Kingdom is a member of Eurocontrol and the Nuclear Suppliers Group, while also having diplomatic relations with Mexico. Mexico is a member of the International Red Cross and Red Crescent Movement and has diplomatic ties with Australia and Chile. Chile is a member of the International Development Association and has diplomatic relations with both Spain and the Philippines. Additionally, T. E. B. Clarke, a writer who is a citizen of the United Kingdom, was educated at Charterhouse School.","[[""Zimbabwe"", ""member_of"", ""Universal_Postal_Union""], [""Zimbabwe"", ""member_of"", ""International_Bank_for_Reconstruction_and_Development""], [""Australia"", ""diplomatic_relations_with"", ""Zimbabwe""], [""Australia"", ""member_of"", ""International_Centre_for_Settlement_of_Investment_Disputes""], [""Australia"", ""diplomatic_relations_with"", ""Malta""], [""United_Kingdom"", ""member_of"", ""Eurocontrol""], [""United_Kingdom"", ""member_of"", ""Nuclear_Suppliers_Group""], [""United_Kingdom"", ""diplomatic_relations_with"", ""Mexico""], [""Mexico"", ""member_of"", ""International_Red_Cross_and_Red_Crescent_Movement""], [""Mexico"", ""diplomatic_relations_with"", ""Australia""], [""Mexico"", ""diplomatic_relations_with"", ""Chile""], [""Chile"", ""member_of"", ""International_Development_Association""], [""Chile"", ""diplomatic_relations_with"", ""Spain""], [""Chile"", ""diplomatic_relations_with"", ""Philippines""], [""T._E._B._Clarke"", ""citizen_of"", ""United_Kingdom""], [""T._E._B._Clarke"", ""educated_at"", ""Charterhouse_School""], [""T._E._B._Clarke"", ""occupation"", ""writer""]]"
162,"Arnaud Labelle-Rojoux is an artist and a visual artist who holds citizenship in France. France has established diplomatic relations with both the Republic of the Congo and Djibouti, and is also a member of the Organisation for Economic Cooperation and Development. The Republic of the Congo, which shares a border with the Democratic Republic of the Congo, has diplomatic ties with the People's Republic of China and recognizes French as its official language.","[[""Arnaud_Labelle-Rojoux"", ""occupation"", ""artist""], [""Arnaud_Labelle-Rojoux"", ""occupation"", ""visual_artist""], [""Arnaud_Labelle-Rojoux"", ""citizen_of"", ""France""], [""France"", ""diplomatic_relations_with"", ""Republic_of_the_Congo""], [""France"", ""diplomatic_relations_with"", ""Djibouti""], [""France"", ""member_of"", ""Organisation_for_Economic_Cooperation_and_Development""], [""Republic_of_the_Congo"", ""border_with"", ""Democratic_Republic_of_the_Congo""], [""Republic_of_the_Congo"", ""diplomatic_relations_with"", ""People_s_Republic_of_China""], [""Republic_of_the_Congo"", ""official_language"", ""French""]]","Arnaud Labelle-Rojoux is an artist and a visual artist who holds France as his country of citizenship. France maintains diplomatic relations with both the Republic of the Congo and Djibouti, and it is a member of the Organisation for Economic Cooperation and Development. The Republic of the Congo shares a border with the Democratic Republic of the Congo, and it also has diplomatic relations with the People's Republic of China. Notably, French is the official language of the Republic of the Congo.","[[""Arnaud_Labelle-Rojoux"", ""occupation"", ""artist""], [""Arnaud_Labelle-Rojoux"", ""occupation"", ""visual_artist""], [""Arnaud_Labelle-Rojoux"", ""citizen_of"", ""France""], [""France"", ""diplomatic_relations_with"", ""Republic_of_the_Congo""], [""France"", ""diplomatic_relations_with"", ""Djibouti""], [""France"", ""member_of"", ""Organisation_for_Economic_Cooperation_and_Development""], [""Republic_of_the_Congo"", ""border_with"", ""Democratic_Republic_of_the_Congo""], [""Republic_of_the_Congo"", ""diplomatic_relations_with"", ""People_s_Republic_of_China""], [""Republic_of_the_Congo"", ""official_language"", ""French""]]"
163,"The Kingdom of the Netherlands is a member of both the European Air Transport Command and the Organisation for the Prohibition of Chemical Weapons. Adolph Kiefer, who was educated at the University of Texas at Austin, is recognized as a swimmer and holds citizenship in the United States of America. The United States of America, which has diplomatic relations with Aruba, is also a member of the Organization for Security and Co-operation in Europe and the United Nations. Aruba, located in the administrative territorial entity of the Netherlands Antilles, has its headquarters in the Kingdom of the Netherlands.","[[""Kingdom_of_the_Netherlands"", ""member_of"", ""European_Air_Transport_Command""], [""Kingdom_of_the_Netherlands"", ""member_of"", ""Organisation_for_the_Prohibition_of_Chemical_Weapons""], [""Adolph_Kiefer"", ""educated_at"", ""University_of_Texas_at_Austin""], [""Adolph_Kiefer"", ""occupation"", ""swimmer""], [""Adolph_Kiefer"", ""citizen_of"", ""United_States_of_America""], [""United_States_of_America"", ""diplomatic_relations_with"", ""Aruba""], [""United_States_of_America"", ""member_of"", ""Organization_for_Security_and_Co-operation_in_Europe""], [""United_States_of_America"", ""member_of"", ""United_Nations""], [""Aruba"", ""located_in"", ""Netherlands_Antilles""], [""Aruba"", ""headquarters_in"", ""Kingdom_of_the_Netherlands""]]","The Kingdom of the Netherlands is a member of the European Air Transport Command. Adolph Kiefer, a swimmer, holds citizenship in the United States of America, where he was educated at the University of Texas at Austin. The United States of America is a member of both the Organization for Security and Co-operation in Europe and the United Nations, and it has diplomatic relations with Aruba. Additionally, Aruba's headquarters location is within the Kingdom of the Netherlands.","[[""Kingdom_of_the_Netherlands"", ""member_of"", ""European_Air_Transport_Command""], [""Adolph_Kiefer"", ""occupation"", ""swimmer""], [""Adolph_Kiefer"", ""citizen_of"", ""United_States_of_America""], [""Adolph_Kiefer"", ""educated_at"", ""University_of_Texas_at_Austin""], [""United_States_of_America"", ""member_of"", ""Organization_for_Security_and_Co-operation_in_Europe""], [""United_States_of_America"", ""member_of"", ""United_Nations""], [""United_States_of_America"", ""diplomatic_relations_with"", ""Aruba""], [""Aruba"", ""headquarters_in"", ""Kingdom_of_the_Netherlands""]]"
164,"Ivan Savvidi is a businessperson who holds citizenship in Greece and speaks Russian. Greece maintains diplomatic relations with several countries, including the People's Republic of China, Nigeria, and Chile. Additionally, Chile has diplomatic relations with Germany and Hungary, and it is part of Hispanic America. Nigeria is also a member of Interpol.","[[""Ivan_Savvidi"", ""citizen_of"", ""Greece""], [""Ivan_Savvidi"", ""speaks"", ""Russian""], [""Greece"", ""diplomatic_relations_with"", ""People_s_Republic_of_China""], [""Greece"", ""diplomatic_relations_with"", ""Nigeria""], [""Greece"", ""diplomatic_relations_with"", ""Chile""], [""Chile"", ""diplomatic_relations_with"", ""Germany""], [""Chile"", ""diplomatic_relations_with"", ""Hungary""], [""Chile"", ""part_of"", ""Hispanic_America""], [""Nigeria"", ""member_of"", ""Interpol""]]","Ivan Savvidi is a businessperson who holds citizenship in Greece and speaks and writes in Russian. Greece maintains diplomatic relations with several countries, including the People's Republic of China, Nigeria, and Chile. Additionally, Chile has diplomatic relations with Germany and Hungary and is part of Hispanic America. Furthermore, Nigeria is a member of Interpol.","[[""Ivan_Savvidi"", ""citizen_of"", ""Greece""], [""Ivan_Savvidi"", ""speaks"", ""Russian""], [""Ivan_Savvidi"", ""writes_in"", ""Russian""], [""Greece"", ""diplomatic_relations_with"", ""People_s_Republic_of_China""], [""Greece"", ""diplomatic_relations_with"", ""Nigeria""], [""Greece"", ""diplomatic_relations_with"", ""Chile""], [""Chile"", ""diplomatic_relations_with"", ""Germany""], [""Chile"", ""diplomatic_relations_with"", ""Hungary""], [""Chile"", ""part_of"", ""Hispanic_America""], [""Nigeria"", ""member_of"", ""Interpol""]]"
165,"Mexico is a member of the International Bank for Reconstruction and Development and the International Organization for Migration. Additionally, Mexico has diplomatic relations with Slovenia. Manuel Clouthier, a citizen of Mexico, was educated at the Monterrey Institute of Technology and Higher Education and sadly met his demise due to a traffic collision. On the other hand, Slovenia maintains diplomatic relations with Croatia and Russia and is a member of the International Hydrographic Organization. Russia, like Slovenia, is a member of the United Nations and has established diplomatic relations with both New Zealand and Chile. Croatia is a member of the World Trade Organization, further enhancing its international connections.","[[""Mexico"", ""member_of"", ""International_Bank_for_Reconstruction_and_Development""], [""Mexico"", ""member_of"", ""International_Organization_for_Migration""], [""Mexico"", ""diplomatic_relations_with"", ""Slovenia""], [""Manuel_Clouthier"", ""citizen_of"", ""Mexico""], [""Manuel_Clouthier"", ""educated_at"", ""Monterrey_Institute_of_Technology_and_Higher_Education""], [""Manuel_Clouthier"", ""died_from"", ""traffic_collision""], [""Slovenia"", ""diplomatic_relations_with"", ""Croatia""], [""Slovenia"", ""diplomatic_relations_with"", ""Russia""], [""Slovenia"", ""member_of"", ""International_Hydrographic_Organization""], [""Russia"", ""member_of"", ""United_Nations""], [""Russia"", ""diplomatic_relations_with"", ""New_Zealand""], [""Russia"", ""diplomatic_relations_with"", ""Chile""], [""Croatia"", ""member_of"", ""World_Trade_Organization""]]","Mexico is a member of both the International Bank for Reconstruction and Development and the International Organization for Migration, and it maintains diplomatic relations with the Federal State of Austria. The Federal State of Austria has diplomatic relations with Croatia and the Ming dynasty, and it is a member of the International Hydrographic Organization. Meanwhile, Croatia is a member of the World Trade Organization. 

Manuel Clouthier, a Mexican citizen and alumnus of the Monterrey Institute of Technology and Higher Education, tragically died in a traffic collision. Additionally, the Ming dynasty is noted for having diplomatic relations with both New Zealand and Chile, and it is a member of COMECON.","[[""Mexico"", ""member_of"", ""International_Bank_for_Reconstruction_and_Development""], [""Mexico"", ""member_of"", ""International_Organization_for_Migration""], [""Mexico"", ""diplomatic_relations_with"", ""Federal_State_of_Austria""], [""Federal_State_of_Austria"", ""diplomatic_relations_with"", ""Croatia""], [""Federal_State_of_Austria"", ""diplomatic_relations_with"", ""Ming_dynasty""], [""Federal_State_of_Austria"", ""member_of"", ""International_Hydrographic_Organization""], [""Croatia"", ""member_of"", ""World_Trade_Organization""], [""Manuel_Clouthier"", ""citizen_of"", ""Mexico""], [""Manuel_Clouthier"", ""educated_at"", ""Monterrey_Institute_of_Technology_and_Higher_Education""], [""Manuel_Clouthier"", ""died_from"", ""traffic_collision""], [""Ming_dynasty"", ""diplomatic_relations_with"", ""New_Zealand""], [""Ming_dynasty"", ""diplomatic_relations_with"", ""Chile""], [""Ming_dynasty"", ""member_of"", ""COMECON""]]"
166,"The United Kingdom maintains diplomatic relations with several countries, including the United Arab Emirates, Greece, and Switzerland. The United Arab Emirates also has diplomatic relations with Australia and Yemen, and is a member of the International Bank for Reconstruction and Development. In addition, Switzerland fosters diplomatic ties with Malaysia and Mexico. Furthermore, Malcolm Harbour is a citizen of the United Kingdom, a member of the Conservative Party, and received his education at Trinity College.","[[""United_Kingdom"", ""diplomatic_relations_with"", ""United_Arab_Emirates""], [""United_Kingdom"", ""diplomatic_relations_with"", ""Greece""], [""United_Kingdom"", ""diplomatic_relations_with"", ""Switzerland""], [""United_Arab_Emirates"", ""diplomatic_relations_with"", ""Australia""], [""United_Arab_Emirates"", ""diplomatic_relations_with"", ""Yemen""], [""United_Arab_Emirates"", ""member_of"", ""International_Bank_for_Reconstruction_and_Development""], [""Switzerland"", ""diplomatic_ties_with"", ""Malaysia""], [""Switzerland"", ""diplomatic_ties_with"", ""Mexico""], [""Malcolm_Harbour"", ""citizen_of"", ""United_Kingdom""], [""Malcolm_Harbour"", ""member_of"", ""Conservative_Party""], [""Malcolm_Harbour"", ""educated_at"", ""Trinity_College""]]","The United Kingdom maintains diplomatic relations with several countries, including the United Arab Emirates, Greece, and Switzerland. The United Arab Emirates, in turn, has diplomatic relations with Australia and Yemen and is a member of the International Bank for Reconstruction and Development. Switzerland also enjoys diplomatic ties with Malaysia and Mexico. Furthermore, Malcolm Harbour is a citizen of the United Kingdom, a member of the Conservative Party, and received his education at Trinity College.","[[""United_Kingdom"", ""diplomatic_relations_with"", ""United_Arab_Emirates""], [""United_Kingdom"", ""diplomatic_relations_with"", ""Greece""], [""United_Kingdom"", ""diplomatic_relations_with"", ""Switzerland""], [""United_Arab_Emirates"", ""diplomatic_relations_with"", ""Australia""], [""United_Arab_Emirates"", ""diplomatic_relations_with"", ""Yemen""], [""United_Arab_Emirates"", ""member_of"", ""International_Bank_for_Reconstruction_and_Development""], [""Switzerland"", ""diplomatic_ties_with"", ""Malaysia""], [""Switzerland"", ""diplomatic_ties_with"", ""Mexico""], [""Malcolm_Harbour"", ""citizen_of"", ""United_Kingdom""], [""Malcolm_Harbour"", ""member_of"", ""Conservative_Party""], [""Malcolm_Harbour"", ""educated_at"", ""Trinity_College""]]"
167,"The United Kingdom has diplomatic relations with Taiwan, which in turn maintains diplomatic relations with Cape Verde, Israel, and Turkmenistan. Additionally, the United Kingdom is a member of both the International Hydrographic Organization and the International Finance Corporation. The film Gates to Paradise is categorized as an LGBT-related film and originates from both Poland and the United Kingdom. Poland further has diplomatic relations with Kosovo and is a member of COMECON, with Warsaw serving as its capital.","[[""United_Kingdom"", ""diplomatic_relations_with"", ""Taiwan""], [""Taiwan"", ""diplomatic_relations_with"", ""Cape_Verde""], [""Taiwan"", ""diplomatic_relations_with"", ""Israel""], [""Taiwan"", ""diplomatic_relations_with"", ""Turkmenistan""], [""United_Kingdom"", ""member_of"", ""International_Hydrographic_Organization""], [""United_Kingdom"", ""member_of"", ""International_Finance_Corporation""], [""Gates_to_Paradise"", ""categorized_as"", ""LGBT-related_film""], [""Gates_to_Paradise"", ""originates_from"", ""Poland""], [""Gates_to_Paradise"", ""originates_from"", ""United_Kingdom""], [""Poland"", ""diplomatic_relations_with"", ""Kosovo""], [""Poland"", ""member_of"", ""COMECON""], [""Warsaw"", ""capital_of"", ""Poland""]]","The United Kingdom has established diplomatic relations with Taiwan and is a member of the International Hydrographic Organization and the International Finance Corporation. Taiwan also maintains diplomatic relations with several nations, including Cape Verde, Israel, and Turkmenistan. Additionally, Poland has diplomatic relations with Kosovo and is a member of COMECON, with Warsaw serving as its capital. Simultaneously, the film Gates to Paradise is classified within the genre of LGBT-related films.","[[""United_Kingdom"", ""diplomatic_relations_with"", ""Taiwan""], [""United_Kingdom"", ""member_of"", ""International_Hydrographic_Organization""], [""United_Kingdom"", ""member_of"", ""International_Finance_Corporation""], [""Taiwan"", ""diplomatic_relations_with"", ""Cape_Verde""], [""Taiwan"", ""diplomatic_relations_with"", ""Israel""], [""Taiwan"", ""diplomatic_relations_with"", ""Turkmenistan""], [""Poland"", ""diplomatic_relations_with"", ""Kosovo""], [""Poland"", ""member_of"", ""COMECON""], [""Warsaw"", ""capital_of"", ""Poland""], [""Gates_to_Paradise"", ""classified_as"", ""LGBT-related_film""]]"
168,"The United States of America maintains diplomatic relations with Norway, Kyrgyzstan, and Uzbekistan. Kyrgyzstan is a member of the United Nations, the Organization for Security and Co-operation in Europe, and the Universal Postal Union. Uzbekistan, on the other hand, is a member of UNESCO and has diplomatic relations with Iran. Lila Lee, a citizen of the United States of America, passed away due to a stroke in Saranac Lake, which is located in New York.","[[""United_States_of_America"", ""diplomatic_relations_with"", ""Norway""], [""United_States_of_America"", ""diplomatic_relations_with"", ""Kyrgyzstan""], [""United_States_of_America"", ""diplomatic_relations_with"", ""Uzbekistan""], [""Kyrgyzstan"", ""member_of"", ""United_Nations""], [""Kyrgyzstan"", ""member_of"", ""Organization_for_Security_and_Co-operation_in_Europe""], [""Kyrgyzstan"", ""member_of"", ""Universal_Postal_Union""], [""Uzbekistan"", ""member_of"", ""UNESCO""], [""Uzbekistan"", ""diplomatic_relations_with"", ""Iran""], [""Lila_Lee"", ""citizen_of"", ""United_States_of_America""], [""Lila_Lee"", ""died_from"", ""stroke""], [""Lila_Lee"", ""died_in"", ""Saranac_Lake""], [""Saranac_Lake"", ""located_in"", ""New_York""]]","The United States of America maintains diplomatic relations with Norway, North Korea, and Kuwait. North Korea is a member of several international organizations, including the Nuclear Suppliers Group, the Organization for Security and Co-operation in Europe, and the Universal Postal Union. Kuwait, on the other hand, is a member of UNESCO and has diplomatic relations with Iran. Lila Lee, a citizen of the United States of America, passed away from laryngeal cancer in Glencoe, which is located in New York.","[[""United_States_of_America"", ""diplomatic_relations_with"", ""Norway""], [""United_States_of_America"", ""diplomatic_relations_with"", ""North_Korea""], [""United_States_of_America"", ""diplomatic_relations_with"", ""Kuwait""], [""North_Korea"", ""member_of"", ""Nuclear_Suppliers_Group""], [""North_Korea"", ""member_of"", ""Organization_for_Security_and_Co-operation_in_Europe""], [""North_Korea"", ""member_of"", ""Universal_Postal_Union""], [""Kuwait"", ""member_of"", ""UNESCO""], [""Kuwait"", ""diplomatic_relations_with"", ""Iran""], [""Lila_Lee"", ""citizen_of"", ""United_States_of_America""], [""Lila_Lee"", ""died_from"", ""laryngeal_cancer""], [""Lila_Lee"", ""died_in"", ""Glencoe""], [""Glencoe"", ""located_in"", ""New_York""]]"
169,"Austria maintains diplomatic relations with both Yugoslavia and Greece. In addition, Austria is a member of the International Telecommunication Union. Yugoslavia shares its borders with Italy, Romania, and Albania. Fritz Heider, a university teacher who is a citizen of Austria, speaks and writes in German. Furthermore, Greece has diplomatic relations with Armenia.","[[""Austria"", ""diplomatic_relations_with"", ""Yugoslavia""], [""Austria"", ""diplomatic_relations_with"", ""Greece""], [""Austria"", ""member_of"", ""International_Telecommunication_Union""], [""Yugoslavia"", ""border_with"", ""Italy""], [""Yugoslavia"", ""border_with"", ""Romania""], [""Yugoslavia"", ""border_with"", ""Albania""], [""Fritz_Heider"", ""citizen_of"", ""Austria""], [""Fritz_Heider"", ""occupation"", ""university_teacher""], [""Fritz_Heider"", ""speaks"", ""German""], [""Fritz_Heider"", ""writes_in"", ""German""], [""Greece"", ""diplomatic_relations_with"", ""Armenia""]]","Austria maintains diplomatic relations with both Yugoslavia and Greece. In addition to this, Austria is a member of the International Telecommunication Union. Yugoslavia shares its borders with Italy, Romania, and Albania. Fritz Heider, a university teacher from Austria, holds citizenship in the country and speaks German. Furthermore, Greece has diplomatic relations with Armenia.","[[""Austria"", ""diplomatic_relations_with"", ""Yugoslavia""], [""Austria"", ""diplomatic_relations_with"", ""Greece""], [""Austria"", ""member_of"", ""International_Telecommunication_Union""], [""Yugoslavia"", ""border_with"", ""Italy""], [""Yugoslavia"", ""border_with"", ""Romania""], [""Yugoslavia"", ""border_with"", ""Albania""], [""Fritz_Heider"", ""citizen_of"", ""Austria""], [""Fritz_Heider"", ""occupation"", ""university_teacher""], [""Fritz_Heider"", ""from"", ""Austria""], [""Fritz_Heider"", ""speaks"", ""German""], [""Greece"", ""diplomatic_relations_with"", ""Armenia""]]"
170,"Anna Diamantopoulou, an engineer, received her education at Aristotle University of Thessaloniki and holds Greek citizenship. Greece has diplomatic relations with Iceland, which also engages in diplomatic relations with the Czech Republic. Additionally, Iceland is a member of the Missile Technology Control Regime and the Organization for Security and Co-operation in Europe. Greece, similarly, is a member of the Organisation for the Prohibition of Chemical Weapons and the Visa Waiver Program.","[[""Anna_Diamantopoulou"", ""occupation"", ""engineer""], [""Anna_Diamantopoulou"", ""educated_at"", ""Aristotle_University_of_Thessaloniki""], [""Anna_Diamantopoulou"", ""citizen_of"", ""Greece""], [""Greece"", ""diplomatic_relations_with"", ""Iceland""], [""Iceland"", ""diplomatic_relations_with"", ""Czech_Republic""], [""Iceland"", ""member_of"", ""Missile_Technology_Control_Regime""], [""Iceland"", ""member_of"", ""Organization_for_Security_and_Co-operation_in_Europe""], [""Greece"", ""member_of"", ""Organisation_for_the_Prohibition_of_Chemical_Weapons""], [""Greece"", ""member_of"", ""Visa_Waiver_Program""]]","Anna Diamantopoulou is an engineer who was educated at Aristotle University of Thessaloniki. Iceland maintains diplomatic relations with the Czech Republic and is a member of both the Missile Technology Control Regime and the Organization for Security and Co-operation in Europe. Additionally, Greece is a member of the Organisation for the Prohibition of Chemical Weapons and the Visa Waiver Program.","[[""Anna_Diamantopoulou"", ""occupation"", ""engineer""], [""Anna_Diamantopoulou"", ""educated_at"", ""Aristotle_University_of_Thessaloniki""], [""Iceland"", ""diplomatic_relations_with"", ""Czech_Republic""], [""Iceland"", ""member_of"", ""Missile_Technology_Control_Regime""], [""Iceland"", ""member_of"", ""Organization_for_Security_and_Co-operation_in_Europe""], [""Greece"", ""member_of"", ""Organisation_for_the_Prohibition_of_Chemical_Weapons""], [""Greece"", ""member_of"", ""Visa_Waiver_Program""]]"
171,"Serbia maintains diplomatic relations with both Denmark and Egypt, and furthermore, it is a member of the International Hydrographic Organization. Egypt also has diplomatic relations with Sudan and Brazil, while being a member of the African Union. Mark Tully is a journalist and a citizen of India, having received his education at Marlborough College. India, in addition to its diplomatic relations with Serbia, is a member of the Multilateral Investment Guarantee Agency and the Bay of Bengal Initiative for Multi-Sectoral Technical and Economic Cooperation.","[[""Serbia"", ""diplomatic_relations_with"", ""Denmark""], [""Serbia"", ""diplomatic_relations_with"", ""Egypt""], [""Serbia"", ""member_of"", ""International_Hydrographic_Organization""], [""Egypt"", ""diplomatic_relations_with"", ""Sudan""], [""Egypt"", ""diplomatic_relations_with"", ""Brazil""], [""Egypt"", ""member_of"", ""African_Union""], [""Mark_Tully"", ""occupation"", ""journalist""], [""Mark_Tully"", ""citizen_of"", ""India""], [""Mark_Tully"", ""educated_at"", ""Marlborough_College""], [""India"", ""diplomatic_relations_with"", ""Serbia""], [""India"", ""member_of"", ""Multilateral_Investment_Guarantee_Agency""], [""India"", ""member_of"", ""Bay_of_Bengal_Initiative_for_Multi-Sectoral_Technical_and_Economic_Cooperation""]]","Serbia is a member of the International Hydrographic Organization and is located in the administrative territorial entity of Denmark. Furthermore, Serbia is associated with the country of Egypt. Egypt is a member of the African Union and maintains diplomatic relations with both Sudan and Brazil. Mark Tully, a journalist, holds Indian citizenship and was educated at Marlborough College. India is affiliated with multiple organizations, including membership in the Multilateral Investment Guarantee Agency and the Bay of Bengal Initiative for Multi-Sectoral Technical and Economic Cooperation. Additionally, India has diplomatic relations with Serbia.","[[""Serbia"", ""member_of"", ""International_Hydrographic_Organization""], [""Serbia"", ""located_in"", ""Denmark""], [""Serbia"", ""associated_with"", ""Egypt""], [""Egypt"", ""member_of"", ""African_Union""], [""Egypt"", ""diplomatic_relations_with"", ""Sudan""], [""Egypt"", ""diplomatic_relations_with"", ""Brazil""], [""Mark_Tully"", ""occupation"", ""journalist""], [""Mark_Tully"", ""citizen_of"", ""India""], [""Mark_Tully"", ""educated_at"", ""Marlborough_College""], [""India"", ""affiliated_with"", ""Multilateral_Investment_Guarantee_Agency""], [""India"", ""affiliated_with"", ""Bay_of_Bengal_Initiative_for_Multi-Sectoral_Technical_and_Economic_Cooperation""], [""India"", ""diplomatic_relations_with"", ""Serbia""]]"
172,"Malta is a member of both the Group on Earth Observations and UNESCO. Alejandro Ulloa, a film director and citizen of Spain, passed away in Barcelona, which shares a border with El Prat de Llobregat. Spain holds diplomatic relations with both Bulgaria and Malta and is also a member of the Universal Postal Union.","[[""Malta"", ""member_of"", ""Group_on_Earth_Observations""], [""Malta"", ""member_of"", ""UNESCO""], [""Alejandro_Ulloa"", ""occupation"", ""film_director""], [""Alejandro_Ulloa"", ""citizen_of"", ""Spain""], [""Alejandro_Ulloa"", ""passed_away_in"", ""Barcelona""], [""Barcelona"", ""border_with"", ""El_Pratt_de_Llobregat""], [""Spain"", ""diplomatic_relations_with"", ""Bulgaria""], [""Spain"", ""diplomatic_relations_with"", ""Malta""], [""Spain"", ""member_of"", ""Universal_Postal_Union""]]","Moldova is a member of the Arab Fund for Economic and Social Development and UNESCO. Paul Weston, a film director, held citizenship in Spain, where he passed away in Barcelona. Spain is a member of the Club of Rome and maintains diplomatic relations with both Bulgaria and Moldova. Additionally, Barcelona shares a border with El Prat de Llobregat.","[[""Moldova"", ""member_of"", ""Arab_Fund_for_Economic_and_Social_Development""], [""Moldova"", ""member_of"", ""UNESCO""], [""Paul_Weston"", ""occupation"", ""film_director""], [""Paul_Weston"", ""citizen_of"", ""Spain""], [""Paul_Weston"", ""passed_away_in"", ""Barcelona""], [""Barcelona"", ""border_with"", ""El_Pratt_de_Llobregat""], [""Spain"", ""member_of"", ""Club_of_Rome""], [""Spain"", ""diplomatic_relations_with"", ""Bulgaria""], [""Spain"", ""diplomatic_relations_with"", ""Moldova""]]"
173,"The Philippines maintains diplomatic relations with both Chile and Spain. Taiwan shares a border with the Philippines and also has diplomatic relations with Iraq and Guatemala. Switzerland has established diplomatic relations with Taiwan and is a member of the Asian Development Bank and the Australia Group. James Schwarzenbach, a non-fiction writer and citizen of Switzerland, studied at the University of Zurich. Additionally, Guatemala shares a border with Honduras and is a member of both UNESCO and the Central American Bank for Economic Integration.","[[""Philippines"", ""diplomatic_relations_with"", ""Chile""], [""Philippines"", ""diplomatic_relations_with"", ""Spain""], [""Taiwan"", ""border_with"", ""Philippines""], [""Taiwan"", ""diplomatic_relations_with"", ""Iraq""], [""Taiwan"", ""diplomatic_relations_with"", ""Guatemala""], [""Switzerland"", ""diplomatic_relations_with"", ""Taiwan""], [""Switzerland"", ""member_of"", ""Asian_Development_Bank""], [""Switzerland"", ""member_of"", ""Australia_Group""], [""James_Schwarzenbach"", ""occupation"", ""non-fiction_writer""], [""James_Schwarzenbach"", ""citizen_of"", ""Switzerland""], [""James_Schwarzenbach"", ""studied_at"", ""University_of_Zurich""], [""Guatemala"", ""border_with"", ""Honduras""], [""Guatemala"", ""member_of"", ""UNESCO""], [""Guatemala"", ""member_of"", ""Central_American_Bank_for_Economic_Integration""]]","Switzerland maintains diplomatic relations with Taiwan and is a member of the Australia Group, an international forum that aims to prevent the proliferation of chemical and biological weapons. James Schwarzenbach, a non-fiction writer, holds Swiss citizenship and adds to the cultural landscape of Switzerland.","[[""Switzerland"", ""diplomatic_relations_with"", ""Taiwan""], [""Switzerland"", ""member_of"", ""Australia_Group""], [""Australia_Group"", ""aims_to_prevent"", ""proliferation_of_chemical_and_biological_weapons""], [""James_Schwarzenbach"", ""occupation"", ""non-fiction_writer""], [""James_Schwarzenbach"", ""citizen_of"", ""Switzerland""], [""James_Schwarzenbach"", ""contributes_to"", ""cultural_landscape_of_Switzerland""]]"
